MmbCode,Cluster,AnniPresenza,GareMedie,EtaUltima,AnniDaChurn
LBC009 ,1,3,15.0,93.0,6
LBC010 ,3,4,195.0,84.0,5
LBC018 ,0,4,103.5,92.0,5
LBC022 ,1,3,22.333333333333332,79.0,6
LBC024 ,1,2,14.0,94.0,4
LBC076 ,0,6,65.5,64.0,3
LBC080 ,4,1,2.0,17.0,6
LBC081 ,4,1,1.0,18.0,6
LBC082 ,4,1,1.0,23.0,6
LBD003 ,1,1,2.0,84.0,5
LBD006 ,1,1,5.0,97.0,6
LBD009 ,0,4,5.25,88.0,2
LBD028 ,1,4,26.5,82.0,5
LBD037 ,1,3,1.3333333333333333,62.0,6
LBD046 ,4,1,2.0,17.0,6
LBG002 ,1,2,19.5,84.0,7
LBG017 ,0,8,58.0,81.0,1
LBL004 ,1,1,1.0,90.0,8
LBL006 ,0,6,24.666666666666668,71.0,2
LBL015 ,1,1,1.0,82.0,5
LBL064 ,1,1,1.0,76.0,8
LBL070 ,1,4,20.0,89.0,5
LBL092 ,1,3,48.0,84.0,6
LBL106 ,1,2,25.5,68.0,1
LBN006 ,1,4,3.5,90.0,5
LBN012 ,1,1,5.0,96.0,6
LBN015 ,1,2,17.5,94.0,7
LBN017 ,0,6,19.333333333333332,81.0,3
LBN023 ,0,2,49.0,84.0,3
LBN026 ,0,7,35.857142857142854,58.0,1
LBN027 ,0,5,46.4,63.0,4
LBN030 ,1,1,2.0,63.0,7
LBN031 ,1,2,3.0,84.0,5
LBN033 ,0,4,5.0,60.0,1
LBN035 ,1,3,19.0,78.0,6
LBN036 ,0,8,69.0,89.0,1
LBN049 ,1,1,2.0,85.0,5
LBN062 ,1,1,2.0,80.0,8
LBN065 ,1,1,1.0,84.0,5
LBN096 ,1,4,27.5,68.0,5
LBN130 ,1,2,8.0,74.0,7
LBN133 ,1,2,1.5,67.0,6
LBN135 ,0,7,14.142857142857142,62.0,2
LBN138 ,1,1,1.0,73.0,6
LBN139 ,1,2,3.5,79.0,5
LBP001 ,0,4,65.25,85.0,5
LBP006 ,1,3,2.0,82.0,6
LBR011 ,1,1,2.0,97.0,8
LBR014 ,3,4,135.5,76.0,5
LBR017 ,1,1,2.0,69.0,8
LBR019 ,1,2,1.0,85.0,4
LBR052 ,3,3,179.0,79.0,6
LBR054 ,1,2,33.5,58.0,7
LBR065 ,1,2,5.5,89.0,7
LBR088 ,1,1,1.0,85.0,7
LBR089 ,4,1,1.0,25.0,7
LBR090 ,4,1,1.0,15.0,6
LBR091 ,4,1,1.0,24.0,6
LBR095 ,1,1,16.0,57.0,3
LBR096 ,4,1,7.0,35.0,3
LBS003 ,1,1,1.0,85.0,1
LBS005 ,1,3,8.333333333333334,66.0,6
LBS007 ,1,3,9.333333333333334,90.0,6
LBS012 ,1,4,2.25,86.0,5
LBS013 ,1,4,5.75,93.0,5
LBS017 ,1,4,19.25,89.0,5
LBS030 ,0,7,18.857142857142858,81.0,1
LBS031 ,4,1,1.0,22.0,8
LBS034 ,4,1,2.0,30.0,2
LBT007 ,0,4,28.25,97.0,5
LBT014 ,1,4,32.25,95.0,5
LBT020 ,1,4,36.5,89.0,5
LBT035 ,1,1,16.0,97.0,8
LBT040 ,0,6,48.5,74.0,3
LBT051 ,0,4,35.5,78.0,5
LBT052 ,1,2,3.0,80.0,7
LBV003 ,4,1,3.0,44.0,6
LBZ023 ,1,1,1.0,88.0,8
LBZ036 ,4,1,1.0,16.0,6
LBZ037 ,4,1,2.0,23.0,6
LCC003 ,1,1,6.0,95.0,7
LCC005 ,1,1,53.0,90.0,8
LCC011 ,3,4,86.75,84.0,5
LCC020 ,4,1,1.0,23.0,6
LCC033 ,0,6,10.0,69.0,2
LCC043 ,1,1,3.0,85.0,2
LCC074 ,1,2,15.0,74.0,6
LCC082 ,0,4,69.0,80.0,5
LCC084 ,0,5,31.6,67.0,2
LCC087 ,0,5,29.4,74.0,4
LCD008 ,1,1,2.0,77.0,8
LCD018 ,1,4,10.5,82.0,5
LCD019 ,1,1,1.0,78.0,6
LCD050 ,4,2,3.5,18.0,6
LCD051 ,4,1,1.0,26.0,7
LCG028 ,1,1,1.0,75.0,1
LCG036 ,4,1,2.0,18.0,8
LCL003 ,1,3,10.0,79.0,5
LCL010 ,1,1,15.0,78.0,4
LCL011 ,1,1,5.0,68.0,8
LCL016 ,1,1,1.0,65.0,7
LCL020 ,3,4,159.75,85.0,5
LCL047 ,1,3,13.666666666666666,74.0,6
LCL064 ,1,4,31.0,78.0,5
LCL073 ,3,4,93.75,90.0,5
LCL117 ,1,3,25.0,82.0,6
LCL121 ,1,2,9.5,89.0,7
LCL128 ,4,1,1.0,17.0,7
LCL130 ,1,3,9.666666666666666,76.0,4
LCL137 ,1,2,3.5,82.0,1
LCM007 ,1,2,8.0,87.0,7
LCM019 ,4,1,1.0,20.0,7
LCM020 ,1,1,1.0,67.0,1
LCN002 ,1,3,1.6666666666666667,78.0,6
LCN007 ,1,3,4.333333333333333,74.0,6
LCN009 ,0,8,48.75,77.0,1
LCN012 ,0,6,17.666666666666668,73.0,2
LCN015 ,1,2,20.5,88.0,7
LCN018 ,1,1,11.0,94.0,8
LCN031 ,0,7,30.142857142857142,85.0,2
LCN034 ,1,3,6.333333333333333,69.0,6
LCN102 ,1,1,13.0,92.0,8
LCN104 ,1,2,1.0,82.0,6
LCN105 ,1,2,8.0,72.0,6
LCN112 ,1,4,9.0,87.0,5
LCN145 ,1,2,9.0,95.0,7
LCN147 ,1,3,12.0,71.0,5
LCN150 ,1,2,6.0,72.0,6
LCN156 ,4,2,1.0,17.0,7
LCN159 ,1,2,4.0,78.0,5
LCN160 ,4,1,1.0,18.0,6
LCN162 ,4,1,1.0,15.0,6
LCN164 ,1,1,2.0,79.0,4
LCN168 ,0,4,7.75,87.0,1
LCN170 ,4,2,12.0,45.0,1
LCN173 ,1,1,1.0,68.0,1
LCP026 ,1,2,12.0,88.0,7
LCR019 ,1,1,2.0,65.0,6
LCR026 ,1,4,56.75,89.0,5
LCR027 ,3,4,106.75,87.0,5
LCR085 ,1,3,14.333333333333334,70.0,2
LCR092 ,4,1,1.0,32.0,7
LCR111 ,1,3,35.333333333333336,75.0,6
LCR117 ,4,1,1.0,20.0,7
LCR120 ,0,5,23.8,53.0,2
LCR121 ,0,6,45.333333333333336,55.0,1
LCR127 ,0,3,7.333333333333333,86.0,1
LCS029 ,4,1,1.0,22.0,7
LCS032 ,1,1,1.0,57.0,4
LCT001 ,1,1,1.0,72.0,8
LCT005 ,1,2,1.0,64.0,3
LCT014 ,1,1,4.0,70.0,7
LCT015 ,1,2,18.5,69.0,1
LCT023 ,3,5,67.4,86.0,4
LCT062 ,4,1,1.0,24.0,7
LCT063 ,4,1,1.0,36.0,7
LCT066 ,1,2,4.0,58.0,2
LCT068 ,1,1,2.0,78.0,1
LCZ005 ,1,4,37.5,78.0,5
LCZ006 ,1,1,2.0,73.0,5
LCZ008 ,4,1,1.0,12.0,1
LCZ036 ,0,4,8.5,85.0,2
LDC004 ,1,1,4.0,60.0,3
LDC007 ,0,8,42.75,77.0,1
LDC027 ,1,3,1.6666666666666667,85.0,4
LDG004 ,1,1,8.0,92.0,8
LDL004 ,0,8,34.0,73.0,1
LDL008 ,0,5,9.4,66.0,1
LDL014 ,0,6,44.833333333333336,82.0,3
LDL020 ,0,8,42.875,82.0,1
LDL034 ,1,3,39.0,71.0,5
LDL041 ,4,1,1.0,23.0,7
LDL045 ,1,1,1.0,94.0,5
LDM001 ,0,8,41.75,77.0,1
LDN027 ,0,6,65.66666666666667,91.0,2
LDN033 ,1,3,6.666666666666667,98.0,6
LDN038 ,0,4,82.25,86.0,5
LDN044 ,0,4,6.25,81.0,1
LDN054 ,4,1,2.0,16.0,6
LDN058 ,1,1,1.0,64.0,2
LDP003 ,3,4,71.5,85.0,5
LDP005 ,1,4,61.0,73.0,5
LDP006 ,0,6,13.666666666666666,74.0,3
LDR039 ,1,3,6.666666666666667,81.0,6
LDR041 ,4,1,1.0,20.0,8
LDR043 ,1,1,1.0,59.0,2
LDS001 ,0,7,10.428571428571429,73.0,2
LDT013 ,1,2,1.5,74.0,6
LDT020 ,4,1,2.0,16.0,6
LFC001 ,3,7,135.42857142857142,86.0,2
LFC004 ,0,5,26.2,76.0,4
LFC008 ,0,2,38.5,83.0,5
LFC012 ,1,4,26.0,88.0,5
LFC018 ,1,3,19.333333333333332,89.0,6
LFC025 ,4,2,2.5,22.0,6
LFC026 ,4,1,2.0,18.0,7
LFC027 ,1,2,9.5,74.0,5
LFG010 ,1,1,21.0,93.0,8
LFL001 ,0,6,45.666666666666664,75.0,2
LFM001 ,1,2,16.5,78.0,7
LFM007 ,1,1,1.0,84.0,8
LFN002 ,1,1,6.0,89.0,7
LFN008 ,0,5,57.0,88.0,4
LFN010 ,1,1,3.0,79.0,6
LFN028 ,0,3,41.666666666666664,63.0,6
LFP003 ,0,3,112.66666666666667,83.0,6
LFP004 ,0,5,18.4,92.0,1
LFP013 ,0,8,44.625,83.0,1
LFR034 ,1,4,8.75,70.0,5
LFR035 ,4,1,1.0,19.0,7
LFT014 ,4,1,1.0,26.0,8
LFZ004 ,0,5,18.4,73.0,1
LFZ010 ,1,1,4.0,74.0,8
LFZ011 ,4,1,1.0,17.0,6
LGC004 ,1,1,1.0,70.0,8
LGC005 ,1,2,21.0,60.0,6
LGC007 ,1,4,11.75,83.0,5
LGC008 ,1,2,6.5,82.0,5
LGC031 ,4,1,1.0,17.0,7
LGD001 ,0,7,33.285714285714285,90.0,2
LGD002 ,1,1,4.0,74.0,4
LGD003 ,0,4,65.25,85.0,5
LGD008 ,1,1,4.0,73.0,5
LGD009 ,1,3,1.0,91.0,5
LGD026 ,0,3,6.333333333333333,67.0,1
LGF002 ,1,3,86.0,85.0,6
LGF003 ,4,2,3.0,31.0,6
LGG005 ,4,1,3.0,31.0,6
LGG015 ,1,4,15.25,91.0,5
LGL007 ,1,1,1.0,82.0,4
LGL011 ,1,2,10.5,107.0,6
LGL024 ,1,1,32.0,76.0,8
LGL027 ,1,4,13.0,83.0,5
LGL061 ,4,1,2.0,15.0,6
LGN010 ,0,5,36.8,83.0,4
LGN011 ,3,4,113.25,92.0,5
LGN016 ,1,3,20.0,96.0,5
LGN018 ,0,3,18.666666666666668,67.0,5
LGN027 ,1,4,21.75,91.0,5
LGN070 ,1,1,2.0,85.0,8
LGN078 ,1,4,4.25,80.0,3
LGN079 ,4,1,2.0,56.0,8
LGN080 ,4,1,1.0,19.0,8
LGN081 ,1,2,14.5,78.0,7
LGN084 ,4,1,1.0,18.0,7
LGN089 ,4,1,1.0,16.0,6
LGN096 ,1,1,1.0,69.0,4
LGN098 ,1,1,1.0,83.0,2
LGP020 ,1,2,7.5,72.0,6
LGR008 ,1,3,76.0,78.0,6
LGR009 ,0,6,32.333333333333336,70.0,2
LGR010 ,1,1,4.0,74.0,2
LGR013 ,1,1,1.0,76.0,5
LGR042 ,0,4,35.5,75.0,5
LGR053 ,4,1,1.0,22.0,7
LGR054 ,4,1,1.0,16.0,6
LGR055 ,4,1,1.0,16.0,7
LGR056 ,4,1,4.0,24.0,7
LGS010 ,1,3,21.0,94.0,5
LGS016 ,1,3,6.333333333333333,68.0,5
LGT011 ,1,1,3.0,89.0,2
LGT013 ,1,1,8.0,78.0,5
LGT034 ,4,1,1.0,21.0,7
LGT035 ,4,1,1.0,31.0,7
LGZ006 ,1,2,4.0,67.0,5
LGZ007 ,1,2,45.5,78.0,7
LHT001 ,1,3,23.333333333333332,78.0,5
LJL002 ,3,4,110.25,81.0,5
LKD003 ,4,1,1.0,18.0,8
LKK001 ,1,2,13.5,78.0,4
LKR004 ,4,1,3.0,21.0,2
LKT002 ,1,2,1.5,81.0,6
LLC002 ,1,4,51.5,89.0,5
LLC009 ,1,1,4.0,71.0,7
LLC030 ,1,1,20.0,86.0,8
LLC034 ,0,5,3.8,42.0,1
LLC039 ,1,3,19.333333333333332,54.0,6
LLC045 ,1,2,9.5,84.0,6
LLD007 ,1,4,6.0,90.0,5
LLD020 ,0,3,23.333333333333332,96.0,1
LLD029 ,1,2,12.5,73.0,6
LLD030 ,1,1,17.0,65.0,7
LLD031 ,0,5,9.8,72.0,2
LLD033 ,4,1,1.0,17.0,7
LLD036 ,1,2,7.0,73.0,1
LLG001 ,1,3,30.0,76.0,6
LLG012 ,1,2,5.0,77.0,6
LLL005 ,1,2,5.5,91.0,7
LLL012 ,1,2,16.0,96.0,7
LLL019 ,3,6,90.0,73.0,3
LLL038 ,1,1,4.0,63.0,4
LLL041 ,0,6,22.666666666666668,80.0,2
LLL043 ,0,4,55.5,80.0,5
LLL059 ,1,3,30.666666666666668,64.0,6
LLL061 ,1,1,24.0,70.0,8
LLL063 ,4,1,1.0,19.0,8
LLL067 ,4,2,1.0,20.0,7
LLL068 ,4,1,1.0,20.0,7
LLL070 ,4,1,1.0,17.0,6
LLL071 ,4,1,1.0,17.0,6
LLN008 ,4,1,1.0,26.0,6
LLN014 ,1,2,28.5,87.0,7
LLN049 ,4,1,1.0,54.0,6
LLN055 ,0,6,16.5,55.0,2
LLN066 ,1,4,10.0,78.0,5
LLN068 ,0,4,61.75,69.0,5
LLN070 ,4,1,2.0,24.0,7
LLN071 ,4,1,1.0,32.0,7
LLR006 ,0,5,21.6,61.0,4
LLR031 ,1,2,4.5,76.0,3
LLR051 ,1,4,11.5,89.0,5
LLR054 ,4,1,1.0,17.0,7
LLR056 ,4,2,9.0,39.0,5
LLR057 ,1,2,4.0,69.0,5
LLR059 ,4,1,1.0,19.0,6
LLS014 ,4,2,1.0,17.0,7
LLT002 ,1,1,3.0,68.0,7
LLT004 ,0,3,12.0,84.0,1
LLT005 ,0,8,8.75,77.0,1
LLT009 ,1,1,42.0,88.0,7
LLT017 ,1,3,21.333333333333332,85.0,5
LLT020 ,0,6,52.5,83.0,3
LLT031 ,0,6,43.666666666666664,81.0,3
LLT033 ,1,2,8.5,60.0,7
LLT034 ,1,1,12.0,75.0,8
LLZ002 ,3,3,6.0,68.0,6
LLZ003 ,3,4,72.0,78.0,5
LLZ004 ,1,1,2.0,76.0,6
LLZ010 ,1,3,14.333333333333334,85.0,5
LLZ018 ,4,2,1.0,21.0,7
LLZ021 ,0,5,10.8,78.0,1
LLZ023 ,1,1,1.0,67.0,1
LMC004 ,1,4,5.75,86.0,3
LMC008 ,1,1,3.0,80.0,1
LMC009 ,3,4,208.0,90.0,5
LMC013 ,0,6,57.0,85.0,3
LMC015 ,1,4,6.5,78.0,5
LMC017 ,1,3,51.666666666666664,82.0,6
LMC021 ,1,3,7.0,78.0,6
LMC035 ,1,2,2.5,67.0,6
LMC036 ,3,7,97.71428571428571,84.0,2
LMC053 ,1,2,8.0,78.0,5
LMC078 ,4,3,4.666666666666667,31.0,6
LMC081 ,4,2,3.5,34.0,7
LMC083 ,4,1,1.0,30.0,8
LMC084 ,4,1,1.0,19.0,7
LMD001 ,1,4,13.5,82.0,3
LMD010 ,1,4,15.25,75.0,5
LMD011 ,0,7,111.71428571428571,31.0,1
LMD019 ,1,1,25.0,55.0,8
LMD023 ,1,2,7.5,87.0,7
LMD049 ,4,1,1.0,21.0,7
LMD050 ,1,1,2.0,95.0,7
LMD052 ,4,1,1.0,37.0,7
LMD060 ,1,1,1.0,55.0,1
LMF004 ,4,2,1.0,17.0,7
LML002 ,0,7,26.857142857142858,92.0,1
LML008 ,0,6,75.83333333333333,87.0,3
LML013 ,1,4,9.25,91.0,5
LML016 ,1,1,1.0,58.0,8
LML017 ,1,1,1.0,72.0,8
LML018 ,1,1,6.0,86.0,8
LML021 ,1,2,2.0,101.0,7
LML023 ,4,3,12.0,37.0,6
LML025 ,1,2,3.5,74.0,5
LML032 ,0,7,47.857142857142854,86.0,2
LML051 ,0,4,11.75,81.0,2
LML075 ,0,8,68.25,82.0,1
LML110 ,4,1,1.0,21.0,7
LML111 ,4,2,3.5,23.0,6
LML112 ,4,1,1.0,16.0,6
LML117 ,4,2,21.0,26.0,1
LMM001 ,1,2,12.0,59.0,6
LMM003 ,1,4,6.75,91.0,5
LMM012 ,1,2,8.0,78.0,6
LMM014 ,4,1,3.0,18.0,7
LMN029 ,1,3,17.666666666666668,89.0,6
LMN050 ,0,7,16.142857142857142,79.0,1
LMN065 ,1,4,23.25,79.0,5
LMN103 ,1,4,27.75,71.0,5
LMN112 ,1,4,11.5,77.0,5
LMN116 ,0,7,35.714285714285715,82.0,2
LMN122 ,1,2,7.0,74.0,7
LMN127 ,1,3,29.333333333333332,81.0,6
LMN129 ,0,8,25.5,21.0,1
LMN130 ,1,2,14.5,87.0,7
LMN135 ,1,1,2.0,76.0,7
LMN143 ,1,2,2.5,68.0,2
LMN149 ,1,1,1.0,60.0,2
LMN151 ,1,1,1.0,72.0,1
LMP002 ,0,3,37.666666666666664,85.0,6
LMR003 ,0,7,26.428571428571427,87.0,2
LMR018 ,0,5,12.2,77.0,1
LMR029 ,1,4,8.75,103.0,4
LMR030 ,0,4,97.5,104.0,5
LMR035 ,1,2,25.0,79.0,5
LMR063 ,1,1,19.0,78.0,8
LMR085 ,0,6,22.5,75.0,1
LMR098 ,0,6,54.666666666666664,60.0,1
LMR106 ,4,1,1.0,17.0,6
LMR113 ,1,2,4.0,56.0,1
LMS008 ,4,1,4.0,25.0,5
LMT012 ,1,4,24.0,90.0,5
LMT014 ,4,1,2.0,37.0,6
LMT045 ,1,2,12.0,72.0,7
LMT048 ,1,1,3.0,68.0,7
LMT052 ,4,1,1.0,17.0,7
LMT054 ,4,1,1.0,23.0,6
LMV002 ,1,1,10.0,101.0,8
LMZ002 ,1,2,31.0,86.0,7
LMZ003 ,1,3,37.0,82.0,6
LMZ015 ,1,1,1.0,79.0,7
LMZ035 ,0,7,24.0,77.0,1
LMZ038 ,1,3,12.666666666666666,50.0,6
LMZ045 ,4,1,1.0,15.0,6
LMZ046 ,4,1,1.0,17.0,6
LNB002 ,1,2,26.5,102.0,7
LNB011 ,1,2,5.5,83.0,5
LNC013 ,0,5,8.0,82.0,1
LNC028 ,1,4,40.5,86.0,5
LNC084 ,0,5,10.2,82.0,2
LNC102 ,1,4,8.0,93.0,5
LNC109 ,1,4,75.75,76.0,5
LNC125 ,0,7,18.857142857142858,82.0,2
LNC133 ,4,2,19.5,28.0,6
LNC136 ,4,1,7.0,42.0,6
LNC137 ,4,1,1.0,19.0,6
LNC148 ,4,1,18.0,46.0,4
LNC150 ,4,2,1.0,34.0,2
LNC152 ,1,1,1.0,66.0,2
LND003 ,1,4,36.25,87.0,5
LND007 ,0,4,7.0,81.0,1
LND012 ,1,2,1.5,78.0,7
LND013 ,3,4,49.0,82.0,4
LND024 ,1,3,1.6666666666666667,69.0,6
LNG004 ,1,1,6.0,69.0,8
LNG008 ,0,5,24.2,98.0,3
LNG044 ,0,4,98.5,90.0,5
LNG052 ,4,1,1.0,19.0,1
LNK003 ,4,1,7.0,24.0,7
LNL003 ,1,1,2.0,86.0,8
LNL021 ,1,2,2.0,88.0,7
LNL031 ,1,4,17.0,76.0,5
LNL043 ,0,7,53.285714285714285,73.0,2
LNL044 ,1,2,2.0,80.0,6
LNL048 ,0,5,25.2,75.0,4
LNL049 ,1,5,9.2,94.0,4
LNL050 ,1,1,2.0,66.0,8
LNL051 ,1,2,7.5,67.0,6
LNL055 ,4,1,1.0,29.0,6
LNL062 ,1,2,3.5,74.0,3
LNL066 ,1,1,1.0,91.0,8
LNL068 ,1,1,1.0,62.0,6
LNL118 ,0,7,16.428571428571427,82.0,2
LNL130 ,1,3,31.666666666666668,82.0,6
LNL164 ,1,3,13.0,70.0,3
LNL177 ,1,4,15.0,83.0,5
LNL186 ,1,4,5.75,56.0,5
LNL191 ,4,1,12.0,54.0,8
LNL198 ,1,1,45.0,79.0,8
LNL202 ,1,3,30.0,59.0,6
LNL214 ,1,3,4.666666666666667,73.0,4
LNL215 ,4,1,2.0,25.0,7
LNL217 ,4,1,1.0,17.0,7
LNL219 ,4,1,3.0,26.0,6
LNL230 ,4,1,1.0,14.0,1
LNM018 ,1,3,26.333333333333332,88.0,5
LNN001 ,1,2,63.0,93.0,7
LNN003 ,1,3,8.0,84.0,5
LNN008 ,3,8,29.5,82.0,1
LNN009 ,1,1,5.0,93.0,8
LNN013 ,1,1,24.0,95.0,8
LNN022 ,1,1,1.0,76.0,8
LNN033 ,0,5,47.4,79.0,3
LNN038 ,1,1,1.0,78.0,8
LNN039 ,1,3,5.666666666666667,87.0,4
LNN047 ,1,1,9.0,88.0,8
LNN048 ,1,1,10.0,65.0,7
LNN051 ,1,2,6.0,62.0,6
LNN055 ,1,3,13.0,58.0,5
LNN057 ,0,4,4.25,60.0,2
LNN078 ,3,6,259.5,79.0,3
LNN088 ,3,3,100.33333333333333,100.0,6
LNN095 ,1,5,35.2,95.0,3
LNN101 ,0,5,11.6,87.0,3
LNN107 ,0,7,31.285714285714285,85.0,1
LNN114 ,0,4,83.75,87.0,5
LNN156 ,3,6,137.16666666666666,74.0,3
LNN172 ,0,4,72.0,83.0,5
LNN176 ,1,2,12.0,88.0,7
LNN182 ,1,3,4.666666666666667,64.0,6
LNN186 ,1,1,7.0,87.0,2
LNN191 ,0,5,4.8,69.0,1
LNN216 ,1,3,3.0,82.0,5
LNN226 ,1,1,2.0,77.0,7
LNN236 ,1,3,16.0,88.0,6
LNN243 ,1,2,4.5,92.0,7
LNN249 ,0,4,86.0,78.0,5
LNN253 ,3,3,50.333333333333336,69.0,6
LNN264 ,0,6,60.166666666666664,89.0,1
LNN266 ,1,1,3.0,71.0,8
LNN269 ,0,4,30.0,73.0,4
LNN270 ,0,5,7.6,72.0,1
LNN273 ,1,1,1.0,65.0,7
LNN280 ,4,1,1.0,25.0,7
LNN289 ,4,2,1.5,16.0,6
LNN290 ,4,1,1.0,24.0,7
LNN299 ,1,1,2.0,78.0,2
LNN300 ,1,1,6.0,64.0,1
LNN302 ,4,1,10.0,19.0,2
LNP008 ,1,2,2.0,63.0,1
LNP014 ,3,3,95.0,69.0,6
LNP015 ,1,4,14.5,88.0,5
LNP028 ,4,3,2.3333333333333335,20.0,6
LNP029 ,4,2,1.5,20.0,7
LNR002 ,1,4,25.75,84.0,5
LNR011 ,0,2,2.5,62.0,2
LNR015 ,0,7,18.0,40.0,2
LNR021 ,0,6,46.666666666666664,93.0,2
LNR026 ,1,1,43.0,54.0,8
LNR030 ,0,3,49.666666666666664,36.0,4
LNR039 ,1,1,2.0,71.0,3
LNR041 ,1,3,15.333333333333334,92.0,2
LNR042 ,0,3,4.666666666666667,89.0,1
LNR050 ,1,2,86.0,89.0,7
LNR065 ,1,1,1.0,70.0,6
LNR078 ,1,2,29.0,96.0,7
LNR089 ,1,2,45.5,78.0,7
LNR103 ,4,1,3.0,42.0,8
LNR108 ,4,1,16.0,46.0,8
LNR131 ,0,8,68.5,75.0,1
LNR141 ,1,4,42.5,60.0,5
LNR157 ,1,4,17.25,72.0,5
LNR164 ,1,1,4.0,67.0,3
LNR177 ,0,5,61.6,72.0,4
LNR189 ,4,2,2.5,18.0,6
LNR205 ,1,1,2.0,79.0,1
LNR207 ,4,1,1.0,17.0,1
LNS004 ,1,2,7.5,84.0,7
LNS048 ,4,2,2.0,17.0,6
LNS049 ,4,2,1.5,24.0,6
LNS053 ,1,1,2.0,71.0,2
LNT006 ,1,2,8.5,84.0,7
LNT010 ,1,2,2.5,88.0,1
LNT017 ,1,2,13.0,61.0,7
LNT018 ,1,4,23.25,82.0,5
LNT023 ,1,1,6.0,74.0,3
LNT030 ,4,1,3.0,25.0,1
LNT037 ,0,7,7.285714285714286,77.0,1
LNT044 ,3,7,55.42857142857143,85.0,2
LNT053 ,1,2,1.5,77.0,7
LNT069 ,1,3,2.6666666666666665,60.0,5
LNT078 ,1,1,9.0,77.0,6
LNT083 ,1,1,1.0,85.0,6
LNT088 ,1,2,2.0,79.0,6
LNT098 ,1,3,7.0,89.0,6
LNT099 ,0,4,5.5,86.0,1
LNT101 ,4,1,1.0,20.0,7
LNT102 ,4,1,1.0,17.0,7
LNT103 ,4,1,1.0,25.0,7
LNT104 ,4,1,1.0,19.0,6
LNT107 ,4,1,2.0,25.0,6
LNT113 ,1,1,1.0,63.0,1
LNV001 ,1,4,30.75,92.0,5
LNV012 ,1,4,4.5,69.0,2
LNV017 ,1,3,17.0,65.0,6
LNV019 ,1,4,38.5,70.0,5
LNZ015 ,0,3,17.333333333333332,56.0,1
LNZ021 ,3,7,135.0,77.0,2
LNZ033 ,1,2,7.5,53.0,7
LNZ037 ,1,3,27.333333333333332,75.0,6
LNZ054 ,4,1,4.0,50.0,4
LPC006 ,0,6,53.166666666666664,76.0,3
LPC008 ,1,4,19.5,79.0,5
LPC009 ,1,2,3.0,58.0,6
LPC011 ,1,4,41.0,82.0,5
LPC013 ,4,1,1.0,25.0,5
LPC019 ,1,3,6.333333333333333,90.0,6
LPC050 ,1,2,15.0,58.0,1
LPD001 ,0,6,17.166666666666668,81.0,1
LPD018 ,1,3,10.0,72.0,6
LPD029 ,1,3,7.0,80.0,6
LPG014 ,0,5,22.2,77.0,4
LPG018 ,4,2,5.5,17.0,5
LPG019 ,4,1,2.0,22.0,6
LPL007 ,1,1,2.0,95.0,7
LPL009 ,1,1,10.0,85.0,8
LPL013 ,1,2,5.5,77.0,5
LPL017 ,1,2,4.5,76.0,5
LPL018 ,1,2,6.5,79.0,6
LPL032 ,1,2,1.0,78.0,4
LPL033 ,1,1,12.0,60.0,8
LPL046 ,0,6,37.333333333333336,90.0,3
LPL052 ,1,4,29.75,91.0,5
LPL055 ,0,6,86.66666666666667,77.0,2
LPL058 ,1,4,43.0,82.0,5
LPL065 ,3,5,89.8,64.0,4
LPL078 ,1,4,35.0,77.0,5
LPL082 ,4,1,1.0,19.0,6
LPL083 ,4,1,2.0,17.0,6
LPL084 ,4,1,2.0,17.0,6
LPL088 ,1,1,3.0,62.0,2
LPM003 ,1,4,57.5,80.0,5
LPN005 ,0,6,2.5,82.0,3
LPN012 ,1,4,43.5,83.0,5
LPN031 ,1,2,21.0,79.0,3
LPN080 ,1,1,27.0,74.0,2
LPN089 ,1,2,16.5,85.0,7
LPN095 ,1,1,1.0,79.0,6
LPN096 ,0,4,24.25,74.0,5
LPN097 ,1,2,2.0,81.0,6
LPN098 ,1,1,3.0,84.0,7
LPN102 ,1,4,19.75,51.0,5
LPN109 ,1,3,5.333333333333333,79.0,5
LPN111 ,0,2,39.5,82.0,5
LPN112 ,0,4,13.5,78.0,3
LPN116 ,1,2,6.5,51.0,3
LPP018 ,4,1,1.0,16.0,6
LPR002 ,3,4,69.5,87.0,5
LPR003 ,1,3,21.666666666666668,93.0,6
LPR007 ,1,4,8.0,91.0,5
LPR016 ,1,1,1.0,59.0,6
LPR021 ,0,5,42.0,93.0,3
LPR036 ,1,3,21.666666666666668,81.0,6
LPR040 ,0,5,49.0,96.0,4
LPR055 ,1,3,19.333333333333332,82.0,6
LPR061 ,0,4,65.25,91.0,5
LPR067 ,1,2,10.0,71.0,7
LPR071 ,0,3,8.333333333333334,75.0,1
LPR072 ,4,2,2.5,24.0,6
LPR073 ,4,1,2.0,17.0,6
LPR074 ,4,1,2.0,21.0,6
LPR078 ,0,4,7.5,71.0,1
LPS003 ,3,8,52.875,86.0,1
LPS005 ,1,1,1.0,89.0,8
LPS008 ,1,4,22.25,93.0,5
LPS018 ,4,1,1.0,20.0,7
LPS019 ,1,2,5.0,77.0,1
LPT002 ,3,6,154.5,84.0,3
LPT016 ,1,3,35.0,75.0,6
LPT030 ,0,4,92.0,82.0,5
LPT035 ,0,4,42.75,73.0,4
LPT038 ,1,1,1.0,59.0,3
LPT039 ,1,1,1.0,58.0,3
LPT040 ,1,1,6.0,89.0,3
LPV001 ,1,4,19.75,95.0,5
