MmbCode,AnnoInizio,AnnoFine,AnniPresenza,EtaUltima,Sesso,GareMedie,GareTotali,GareStd,PuntiCampMedi,PuntiCampTot,PuntiTotMedi,PuntiTotTot,CatInizio,CatFine,CatMax,CatLabelInizio,CatLabelFine,EraScuolaBridge,EraAgonista,Regione,Circolo,TipoTessera,Churned,AnniDaChurn,Progressione,RatioChamp,Macroregione,EtaAttuale,Cluster
SLS001 ,2017,2019,3,86.0,F,22.666666666666668,68.0,14.011899704655802,1566.6666666666667,4700.0,6727.0,20181.0,11.0,9.0,11.0,2C,2F,False,False,PUG,TARANTO BRIDGE ASD,Ordinario Sportivo,True,6,-2.0,0.23288078485779407,Sud,92.0,1
SLS020 ,2017,2020,4,92.0,F,52.0,208.0,49.57822102496216,0.0,0.0,79.75,319.0,0.0,0.0,5.0,NC,NC,False,False,PIE,SOC.CANOTTIERI CAPRERA ASD,Ordinario Sportivo,True,5,0.0,0.0,Nord-Ovest,97.0,1
SLS057 ,2017,2020,4,80.0,M,54.0,216.0,32.155870381627054,0.0,0.0,4933.75,19735.0,8.0,7.0,8.0,3P,3C,False,False,SAR,ARBAREE BRIDGE,Ordinario Sportivo,True,5,-1.0,0.0,Isole,85.0,1
SLT010 ,2018,2020,3,75.0,M,8.0,24.0,7.937253933193772,0.0,0.0,83.0,249.0,0.0,0.0,5.0,NC,NC,False,False,EMI,U.S.PARMENSE 2015 A.S.D.,Ordinario Sportivo,True,5,0.0,0.0,Nord-Est,80.0,1
SLT016 ,2017,2017,1,75.0,M,20.0,20.0,0.0,0.0,0.0,13308.0,13308.0,12.0,12.0,12.0,2P,2P,False,False,LOM,BRIDGE VARESE,Ordinario Sportivo,True,8,0.0,0.0,Nord-Ovest,83.0,1
SLT026 ,2017,2017,1,71.0,F,2.0,2.0,0.0,0.0,0.0,306.0,306.0,3.0,3.0,3.0,4C,4C,False,False,VEN,BELLAVISTA BRIDGE CLUB A.S.D.,Ordinario Sportivo,True,8,0.0,0.0,Nord-Est,79.0,1
SLT028 ,2017,2018,2,73.0,F,1.5,3.0,0.7071067811865476,1.5,3.0,9.0,18.0,0.0,0.0,0.0,NC,NC,True,False,LOM,ASD CITTA' DI LECCO,Scuola Bridge,True,7,0.0,0.15789473684210525,Nord-Ovest,80.0,1
SLT033 ,2018,2020,3,63.0,F,5.666666666666667,17.0,4.041451884327381,0.0,0.0,71.0,213.0,0.0,0.0,0.0,NC,NC,True,False,CAB,G.B.R.L.BARBERA,Scuola Bridge,True,5,0.0,0.0,Sud,68.0,1
SLT098 ,2017,2017,1,78.0,M,17.0,17.0,0.0,0.0,0.0,993.0,993.0,5.0,5.0,5.0,3F,3F,False,False,VEN,TREVISO BRIDGE,Ordinario Sportivo,True,8,0.0,0.0,Nord-Est,86.0,1
SLT112 ,2021,2022,2,72.0,F,1.5,3.0,0.7071067811865476,0.0,0.0,13.0,26.0,0.0,0.0,0.0,NC,NC,True,False,VEN,C.LO BRIDGE MESTRE,Scuola Bridge,True,3,0.0,0.0,Nord-Est,75.0,1
SLT113 ,2019,2020,2,82.0,M,14.5,29.0,10.606601717798213,0.0,0.0,149.0,298.0,0.0,0.0,0.0,NC,NC,False,False,LOM,MOTO CLUB MILANO SSD A RL,Ordinario Amatoriale,True,5,0.0,0.0,Nord-Ovest,87.0,1
SLV006 ,2024,2024,1,72.0,M,2.0,2.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,REALEBRIDGE,Ordinario Sportivo,True,1,0.0,0.0,Centro,73.0,1
SLZ004 ,2017,2017,1,72.0,F,2.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,NC,NC,True,False,LIG,ASD CIRCOLO BOCCIOFILA LIDO,Scuola Bridge,True,8,0.0,0.0,Nord-Ovest,80.0,1
SLZ012 ,2019,2024,2,59.0,M,9.0,18.0,8.48528137423857,0.0,0.0,664.5,1329.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,CIRCOLO TEVERE BRIDGE A.S.D.,Ordinario Sportivo,True,1,0.0,0.0,Centro,60.0,1
SLZ015 ,2019,2019,1,77.0,M,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,NC,NC,True,False,MAR,CENTOBUCHI BRIDGE,Scuola Bridge,True,6,0.0,0.0,Centro,83.0,1
SLZ019 ,2022,2022,1,76.0,M,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,NC,NC,True,False,LOM,A.BERGAMASCA BR.LORETO,Scuola Bridge,True,3,0.0,0.0,Nord-Ovest,79.0,1
SLZ036 ,2017,2020,4,81.0,M,43.75,175.0,32.1182710202983,0.0,0.0,602.75,2411.0,1.0,0.0,5.0,4F,NC,False,False,SAR,BRIDGE SASSARI,Ordinario Sportivo,True,5,-1.0,0.0,Isole,86.0,1
SLZ059 ,2019,2020,2,71.0,M,5.5,11.0,2.1213203435596424,0.0,0.0,32.0,64.0,0.0,0.0,0.0,NC,NC,False,False,PIE,BRIDGE TORINO,Ordinario Sportivo,True,5,0.0,0.0,Nord-Ovest,76.0,1
SMC048 ,2017,2017,1,87.0,M,17.0,17.0,0.0,0.0,0.0,6849.0,6849.0,8.0,8.0,8.0,3P,3P,False,False,LOM,CLUB 90 LAVENO,Ordinario Sportivo,True,8,0.0,0.0,Nord-Ovest,95.0,1
SMC059 ,2018,2019,2,70.0,M,26.5,53.0,0.7071067811865476,0.0,0.0,97.5,195.0,0.0,0.0,0.0,NC,NC,True,False,LOM,A.BERGAMASCA BR.LORETO,Scuola Bridge,True,6,0.0,0.0,Nord-Ovest,76.0,1
SMC063 ,2020,2020,1,58.0,F,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,ARCADIA BENBRIDGE SSD A R.L.,Ordinario Amatoriale,True,5,0.0,0.0,Centro,63.0,1
SMC065 ,2021,2021,1,69.0,F,3.0,3.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,UNIVERSITA' DEL BRIDGE,Ordinario Sportivo,True,4,0.0,0.0,Centro,73.0,1
SMC067 ,2022,2023,2,52.0,M,5.0,10.0,5.656854249492381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,NC,False,False,VEN,BRIDGE EREMITANI ASD,Ordinario Amatoriale,True,2,0.0,0.0,Nord-Est,54.0,1
SMD039 ,2017,2020,3,62.0,M,4.666666666666667,14.0,3.5118845842842465,0.0,0.0,49.666666666666664,149.0,0.0,0.0,0.0,NC,NC,True,False,LAZ,ARCADIA BENBRIDGE SSD A R.L.,Scuola Bridge,True,5,0.0,0.0,Centro,67.0,1
SMD044 ,2021,2021,1,53.0,M,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,UNIVERSITA' DEL BRIDGE,Ordinario Amatoriale,True,4,0.0,0.0,Centro,57.0,1
SMG007 ,2017,2017,1,86.0,M,3.0,3.0,0.0,0.0,0.0,1225.0,1225.0,2.0,2.0,2.0,4Q,4Q,False,False,LOM,MOTO CLUB MILANO SSD A RL,Ordinario Sportivo,True,8,0.0,0.0,Nord-Ovest,94.0,1
SMG008 ,2017,2017,1,105.0,M,6.0,6.0,0.0,0.0,0.0,940.0,940.0,6.0,6.0,6.0,3Q,3Q,False,False,EMI,ASS.RIMINI BRIDGE,Ordinario Amatoriale,True,8,0.0,0.0,Nord-Est,113.0,1
SML005 ,2017,2017,1,83.0,F,7.0,7.0,0.0,0.0,0.0,15930.0,15930.0,8.0,8.0,8.0,3P,3P,False,False,TOS,AMICI DEL BRIDGE FIRENZE,Ordinario Amatoriale,True,8,0.0,0.0,Centro,91.0,1
SML013 ,2017,2017,1,84.0,M,81.0,81.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,1C,1C,False,False,   ,E.T.D.SECONDARIO            ,Ordinario Sportivo,True,8,0.0,0.0,Altro,92.0,1
SML018 ,2018,2018,1,81.0,M,1.0,1.0,0.0,0.0,0.0,280.0,280.0,0.0,0.0,0.0,NC,NC,False,False,EMI,ASS.RIMINI BRIDGE,Ordinario Sportivo,True,7,0.0,0.0,Nord-Est,88.0,1
SML057 ,2017,2018,2,79.0,F,1.5,3.0,0.7071067811865476,0.0,0.0,246.0,492.0,1.0,2.0,2.0,4F,4Q,False,False,LOM,BERGAMASCA BRIDGE,Ordinario Sportivo,True,7,1.0,0.0,Nord-Ovest,86.0,1
SMN004 ,2017,2017,1,90.0,M,13.0,13.0,0.0,0.0,0.0,3966.0,3966.0,4.0,4.0,4.0,4P,4P,False,False,EMI,BRIDGE INSIEME BOLOGNA,Ordinario Sportivo,True,8,0.0,0.0,Nord-Est,98.0,1
SMN026 ,2017,2020,4,89.0,M,58.5,234.0,30.3589635308366,45.0,180.0,5283.75,21135.0,9.0,8.0,9.0,2F,3P,False,False,VEN,CIRCOLO EREMITANI,Ordinario Sportivo,True,5,-1.0,0.008516275548826646,Nord-Est,94.0,1
SMN031 ,2017,2020,4,69.0,M,42.5,170.0,22.985502677412416,0.0,0.0,1846.75,7387.0,6.0,6.0,6.0,3Q,3Q,False,False,EMI,PORTLAND CLUB,Ordinario Sportivo,True,5,0.0,0.0,Nord-Est,74.0,1
SMN074 ,2018,2018,1,75.0,F,8.0,8.0,0.0,0.0,0.0,51.0,51.0,0.0,0.0,0.0,NC,NC,False,False,LOM,BRIDGE FIOCCHI ASD,Ordinario Sportivo,True,7,0.0,0.0,Nord-Ovest,82.0,1
SMN084 ,2018,2019,2,59.0,F,7.5,15.0,2.1213203435596424,0.0,0.0,103.5,207.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,APSD C.MAGISTRATI C.C.,Ordinario Sportivo,True,6,0.0,0.0,Centro,65.0,1
SMN094 ,2017,2017,1,95.0,F,28.0,28.0,0.0,0.0,0.0,443.0,443.0,3.0,3.0,3.0,4C,4C,False,False,LAZ,AURELIA BRIDGE CLUB,Ordinario Sportivo,True,8,0.0,0.0,Centro,103.0,1
SMN097 ,2018,2018,1,70.0,F,1.0,1.0,0.0,0.0,0.0,225.0,225.0,0.0,0.0,0.0,NC,NC,False,False,LOM,BRIDGE FIOCCHI ASD,Ordinario Amatoriale,True,7,0.0,0.0,Nord-Ovest,77.0,1
SMN111 ,2017,2020,4,73.0,F,24.75,99.0,24.904818810824544,0.0,0.0,1169.0,4676.0,0.0,0.0,5.0,NC,NC,False,False,VEN,CIRCOLO EREMITANI,Ordinario Sportivo,True,5,0.0,0.0,Nord-Est,78.0,1
SMN115 ,2017,2021,4,80.0,M,12.25,49.0,9.464847243000456,0.0,0.0,169.5,678.0,0.0,0.0,0.0,NC,NC,True,False,LOM,BRESCIA BRIDGE,Ordinario Sportivo,True,4,0.0,0.0,Nord-Ovest,84.0,1
SMN132 ,2019,2019,1,69.0,M,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,NC,NC,True,False,MAR,BRIDGE JESI,Scuola Bridge,True,6,0.0,0.0,Centro,75.0,1
SMN144 ,2023,2024,2,65.0,F,13.0,26.0,1.4142135623730951,0.0,0.0,707.0,1414.0,0.0,0.0,0.0,NC,NC,True,False,MAR,CIRCOLO BRIDGE CAGLI,Scuola Bridge,True,1,0.0,0.0,Centro,66.0,1
SMP002 ,2017,2020,4,76.0,M,23.75,95.0,14.244882121894399,75.0,300.0,7020.0,28080.0,7.0,6.0,8.0,3C,3Q,False,False,MAR,BRIDGE SENIGALLIA,Ordinario Sportivo,True,5,-1.0,0.010683380221502083,Centro,81.0,1
SMP008 ,2017,2020,4,92.0,M,50.25,201.0,24.998333277774073,0.0,0.0,2780.5,11122.0,7.0,6.0,7.0,3C,3Q,False,False,EMI,BRIDGE BOLOGNA,Ordinario Sportivo,True,5,-1.0,0.0,Nord-Est,97.0,1
SMR040 ,2020,2020,1,72.0,M,3.0,3.0,0.0,0.0,0.0,311.0,311.0,0.0,0.0,0.0,NC,NC,False,False,LOM,MINCIO BRIDGE ,Ordinario Sportivo,True,5,0.0,0.0,Nord-Ovest,77.0,1
SMR044 ,2017,2018,2,87.0,M,2.5,5.0,0.7071067811865476,132.5,265.0,1136.0,2272.0,0.0,5.0,5.0,NC,3F,False,False,LAZ,ARCADIA BENBRIDGE SSD A R.L.,Ordinario Amatoriale,True,7,5.0,0.11658600967883855,Centro,94.0,1
SMR049 ,2022,2022,1,72.0,M,7.0,7.0,0.0,0.0,0.0,2372.0,2372.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,TEX BRIDGE,Ordinario Sportivo,True,3,0.0,0.0,Centro,75.0,1
SMR056 ,2019,2019,1,61.0,M,3.0,3.0,0.0,0.0,0.0,396.0,396.0,0.0,0.0,0.0,NC,NC,False,False,LIG,BRIDGE CHIAVARI,Ordinario Sportivo,True,6,0.0,0.0,Nord-Ovest,67.0,1
SMR114 ,2017,2018,2,77.0,F,6.0,12.0,1.4142135623730951,0.0,0.0,37.0,74.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,ACCADEMIA DEL BRIDGE,Ordinario Sportivo,True,7,0.0,0.0,Centro,84.0,1
SMR128 ,2023,2023,1,64.0,M,3.0,3.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,NC,NC,True,False,VEN,PADOVA BRIDGE ASD,Scuola Bridge,True,2,0.0,0.0,Nord-Est,66.0,1
SMS004 ,2024,2024,1,55.0,F,1.0,1.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,NC,NC,True,False,LAZ,CIRCOLO TEVERE BRIDGE A.S.D.,Scuola Bridge,True,1,0.0,0.9411764705882353,Centro,56.0,1
SMS005 ,2017,2020,4,83.0,F,21.25,85.0,27.932955446926844,1027.5,4110.0,5813.75,23255.0,11.0,9.0,11.0,2C,2F,False,True,LAZ,NUOVO BRIDGE INSIEME,Ordinario Sportivo,True,5,-2.0,0.17672858617131063,Centro,88.0,1
SMS020 ,2022,2022,1,56.0,F,1.0,1.0,0.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,NC,NC,True,False,TOS,A.S.GIOCO BRIDGE ETRURIA,Scuola Bridge,True,3,0.0,0.967741935483871,Centro,59.0,1
SMT008 ,2018,2018,1,73.0,M,1.0,1.0,0.0,1035.0,1035.0,1704.0,1704.0,1.0,1.0,1.0,4F,4F,False,False,TOS,VERSILIA BRIDGE AND GAMES,Ordinario Sportivo,True,7,0.0,0.6070381231671554,Centro,80.0,1
SMT014 ,2018,2019,2,73.0,M,15.0,30.0,4.242640687119285,0.0,0.0,70.5,141.0,0.0,0.0,0.0,NC,NC,True,False,SIC,ASS.BR.PALERMO,Scuola Bridge,True,6,0.0,0.0,Isole,79.0,1
SMT039 ,2024,2024,1,66.0,F,1.0,1.0,0.0,470.0,470.0,662.0,662.0,0.0,0.0,0.0,NC,NC,False,False,LIG,BRIDGE IMPERIA,Ordinario Sportivo,True,1,0.0,0.7088989441930619,Nord-Ovest,67.0,1
SMT048 ,2019,2021,2,69.0,M,3.0,6.0,2.8284271247461903,0.0,0.0,24.5,49.0,0.0,0.0,0.0,NC,NC,True,False,MAR,ANKON BRIDGE – RIVIERA DEL CONERO,Scuola Bridge,True,4,0.0,0.0,Centro,73.0,1
SMT056 ,2017,2017,1,80.0,M,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,NC,NC,False,False,PIE,BRIDGE IVREA,Ordinario Sportivo,True,8,0.0,0.0,Nord-Ovest,88.0,1
SMT057 ,2017,2018,2,78.0,F,7.5,15.0,0.7071067811865476,0.0,0.0,63.5,127.0,0.0,0.0,0.0,NC,NC,True,False,LOM,BRESCIA BRIDGE,Scuola Bridge,True,7,0.0,0.0,Nord-Ovest,85.0,1
SMV009 ,2024,2024,1,65.0,F,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,NC,NC,True,False,LOM,A.BERGAMASCA BR.LORETO,Scuola Bridge,True,1,0.0,0.0,Nord-Ovest,66.0,1
SMZ022 ,2024,2024,1,50.0,F,9.0,9.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,NC,NC,True,False,PUG,BRIDGE FASANO,Scuola Bridge,True,1,0.0,0.0,Sud,51.0,1
SNC005 ,2017,2019,3,87.0,M,47.666666666666664,143.0,10.408329997330663,2020.0,6060.0,16795.0,50385.0,12.0,10.0,12.0,2P,2Q,False,False,PUG,BRIDGE LECCE,Ordinario Sportivo,True,6,-2.0,0.12027150398920335,Sud,93.0,1
SNC019 ,2017,2020,4,91.0,M,45.0,180.0,36.12016980395672,3443.0,13772.0,19541.0,78164.0,16.0,14.0,16.0,1P,1Q,False,True,   ,E.T.D.SECONDARIO            ,Ordinario Sportivo,True,5,-2.0,0.17619139000831574,Altro,96.0,1
SNC041 ,2018,2018,1,78.0,M,4.0,4.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,"ASS.BRIDGE ""CIRCOLO UNIONE""",Ordinario Amatoriale,True,7,0.0,0.0,Centro,85.0,1
SNC108 ,2019,2020,2,85.0,M,2.5,5.0,2.1213203435596424,0.0,0.0,63.5,127.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,TENNIS CLUB PARIOLI ASD,Ordinario Sportivo,True,5,0.0,0.0,Centro,90.0,1
SNC109 ,2017,2020,4,88.0,M,9.0,36.0,8.04155872120988,0.0,0.0,713.5,2854.0,0.0,0.0,5.0,NC,NC,False,False,LOM,BRIDGE INSTITUTE 2000,Ordinario Sportivo,True,5,0.0,0.0,Nord-Ovest,93.0,1
SNC135 ,2018,2018,1,63.0,F,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,NC,NC,True,False,SAR,BRIDGE ICHNOS,Scuola Bridge,True,7,0.0,0.0,Isole,70.0,1
SNC138 ,2018,2019,2,66.0,F,5.0,10.0,5.656854249492381,5.0,10.0,37.0,74.0,0.0,0.0,0.0,NC,NC,True,False,EMI,BRIDGE BOLOGNA RASTIGNANO,Scuola Bridge,True,6,0.0,0.13333333333333333,Nord-Est,72.0,1
SNC144 ,2019,2019,1,64.0,F,13.0,13.0,0.0,0.0,0.0,69.0,69.0,0.0,0.0,0.0,NC,NC,True,False,SAR,QUARTU S.ELENA BR.,Scuola Bridge,True,6,0.0,0.0,Isole,70.0,1
SND003 ,2017,2020,4,79.0,M,27.25,109.0,25.617376914898998,0.0,0.0,558.75,2235.0,4.0,0.0,5.0,4P,NC,False,False,TRB,ASS.BR.BOLZANO,Ordinario Sportivo,True,5,-4.0,0.0,Nord-Est,84.0,1
SND014 ,2017,2019,3,78.0,F,10.0,30.0,8.18535277187245,0.0,0.0,114.33333333333333,343.0,0.0,5.0,5.0,NC,3F,False,False,FRI,BRIDGE GRADO,Ordinario Sportivo,True,6,5.0,0.0,Nord-Est,84.0,1
SND026 ,2023,2023,1,71.0,F,11.0,11.0,0.0,0.0,0.0,62.0,62.0,0.0,0.0,0.0,NC,NC,True,False,LAZ,ANZIO &  NETTUNO BRIDGE CLUB ASD,Scuola Bridge,True,2,0.0,0.0,Centro,73.0,1
SND028 ,2017,2019,3,101.0,M,91.0,273.0,49.95998398718719,26.666666666666668,80.0,6721.0,20163.0,8.0,6.0,8.0,3P,3Q,False,False,LAZ,BRIDGE 3A S.S.D. A R.L.,Ordinario Sportivo,True,6,-2.0,0.003967466772465781,Centro,107.0,1
SND033 ,2017,2020,3,88.0,F,30.0,90.0,23.895606290697042,0.0,0.0,1507.3333333333333,4522.0,5.0,0.0,6.0,3F,NC,False,False,LOM,BRIDGE TIME ASD,Ordinario Sportivo,True,5,-5.0,0.0,Nord-Ovest,93.0,1
SND066 ,2017,2020,4,97.0,M,14.25,57.0,14.614490525958589,0.0,0.0,135.0,540.0,0.0,0.0,5.0,NC,NC,False,False,LOM,CIRCOLO BRIDGE 2000,Ordinario Sportivo,True,5,0.0,0.0,Nord-Ovest,102.0,1
SND068 ,2018,2019,2,86.0,M,8.0,16.0,4.242640687119285,0.0,0.0,67.5,135.0,0.0,5.0,5.0,NC,3F,False,False,LOM,A. VOLTA,Ordinario Sportivo,True,6,5.0,0.0,Nord-Ovest,92.0,1
SND096 ,2023,2023,1,84.0,M,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,NC,NC,True,False,LOM,IL BRIDGE,Scuola Bridge,True,2,0.0,0.0,Nord-Ovest,86.0,1
SNG001 ,2017,2018,2,77.0,M,2.0,4.0,0.0,0.0,0.0,29.5,59.0,0.0,0.0,0.0,NC,NC,True,False,EMI,RAVENNA BRIDGE,Scuola Bridge,True,7,0.0,0.0,Nord-Est,84.0,1
SNG019 ,2017,2020,4,94.0,M,66.25,265.0,35.5093884299162,1023.75,4095.0,13229.75,52919.0,12.0,10.0,12.0,2P,2Q,False,True,CAB,BRIDGE CATANZARO,Ordinario Sportivo,True,5,-2.0,0.07738095238095238,Sud,99.0,1
SNG023 ,2017,2020,4,79.0,M,39.25,157.0,20.516253719104437,1020.0,4080.0,12891.5,51566.0,8.0,8.0,8.0,3P,3P,False,False,PUG,BRIDGE MAGLIE,Ordinario Sportivo,True,5,0.0,0.07912036767700273,Sud,84.0,1
SNG039 ,2017,2017,1,85.0,M,2.0,2.0,0.0,0.0,0.0,156.0,156.0,1.0,1.0,1.0,4F,4F,False,False,SAR,CIRCOLO BRIDGE ORISTANO,Ordinario Sportivo,True,8,0.0,0.0,Isole,93.0,1
SNG053 ,2017,2019,2,77.0,M,8.5,17.0,7.7781745930520225,0.0,0.0,87.5,175.0,0.0,0.0,0.0,NC,NC,False,False,CAM,BRIDGE SORRENTO,Ordinario Amatoriale,True,6,0.0,0.0,Sud,83.0,1
SNL024 ,2017,2020,4,86.0,F,16.25,65.0,8.578072821638514,0.0,0.0,435.75,1743.0,3.0,0.0,5.0,4C,NC,False,False,VEN,BRIDGE TERME A.S.D.,Ordinario Sportivo,True,5,-3.0,0.0,Nord-Est,91.0,1
SNL033 ,2017,2018,2,76.0,M,27.0,54.0,15.556349186104045,3316.5,6633.0,15057.5,30115.0,12.0,11.0,12.0,2P,2C,False,True,CAM,DUE FIORI BRIDGE,Agonista,True,7,-1.0,0.22024837295789612,Sud,83.0,1
SNL042 ,2017,2017,1,76.0,M,3.0,3.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,NC,NC,True,False,TOS,VIAREGGIO VERSILIA BR. A.S.D.,Scuola Bridge,True,8,0.0,0.0,Centro,84.0,1
SNL044 ,2017,2017,1,82.0,M,11.0,11.0,0.0,0.0,0.0,18290.0,18290.0,14.0,14.0,14.0,1Q,1Q,False,False,TOS,VIAREGGIO VERSILIA BR. A.S.D.,Ordinario Sportivo,True,8,0.0,0.0,Centro,90.0,1
SNL049 ,2017,2020,4,85.0,F,32.5,130.0,27.35568192045911,680.0,2720.0,7199.5,28798.0,9.0,6.0,9.0,2F,3Q,False,False,LAZ,BRIDGE 3A S.S.D. A R.L.,Ordinario Sportivo,True,5,-3.0,0.09444772387930137,Centro,90.0,1
SNL057 ,2017,2020,4,69.0,F,11.0,44.0,7.52772652709081,64.5,258.0,107.75,431.0,0.0,0.0,5.0,NC,NC,True,False,TOS,BRIDGE PISTOIA,Ordinario Sportivo,True,5,0.0,0.5972222222222222,Centro,74.0,1
SNL081 ,2017,2020,4,73.0,F,8.25,33.0,6.946221994724902,0.0,0.0,233.75,935.0,2.0,0.0,2.0,4Q,NC,False,False,FRI,BRIDGE GRADO,Ordinario Sportivo,True,5,-2.0,0.0,Nord-Est,78.0,1
SNL096 ,2023,2023,1,71.0,F,3.0,3.0,0.0,0.0,0.0,529.0,529.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,ASSI NEL MONDO,Ordinario Amatoriale,True,2,0.0,0.0,Centro,73.0,1
SNL112 ,2018,2020,3,85.0,F,18.666666666666668,56.0,12.503332889007368,0.0,0.0,987.3333333333334,2962.0,4.0,0.0,5.0,4P,NC,False,False,LAZ,BRIDGE EUR  S.S.D. A R.L.,Ordinario Sportivo,True,5,-4.0,0.0,Centro,90.0,1
SNL114 ,2017,2020,4,93.0,M,30.25,121.0,18.300728582946274,0.0,0.0,830.5,3322.0,5.0,0.0,5.0,3F,NC,False,False,LAZ,ARCADIA BENBRIDGE SSD A R.L.,Ordinario Sportivo,True,5,-5.0,0.0,Centro,98.0,1
SNL118 ,2017,2020,4,64.0,F,9.0,36.0,8.04155872120988,0.0,0.0,526.5,2106.0,4.0,0.0,5.0,4P,NC,False,False,SAR,QUARTU S.ELENA BR.,Ordinario Sportivo,True,5,-4.0,0.0,Isole,69.0,1
SNL124 ,2019,2019,1,96.0,F,1.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,FANTONI VACATIONS S.S.D. A R.L,Ordinario Amatoriale,True,6,0.0,0.0,Centro,102.0,1
SNL138 ,2018,2021,3,85.0,F,2.6666666666666665,8.0,1.5275252316519465,0.0,0.0,16.666666666666668,50.0,0.0,0.0,0.0,NC,NC,False,False,LOM,IL BRIDGE,Ordinario Amatoriale,True,4,0.0,0.0,Nord-Ovest,89.0,1
SNL173 ,2017,2017,1,88.0,F,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,ROMA TOP BRIDGE,Ordinario Amatoriale,True,8,0.0,0.0,Centro,96.0,1
SNL180 ,2017,2018,2,73.0,F,14.5,29.0,0.7071067811865476,0.0,0.0,120.0,240.0,0.0,0.0,0.0,NC,NC,True,False,SAR,QUARTU S.ELENA BR.,Scuola Bridge,True,7,0.0,0.0,Isole,80.0,1
SNL188 ,2017,2019,3,99.0,M,9.666666666666666,29.0,3.7859388972001824,0.0,0.0,58.333333333333336,175.0,0.0,5.0,5.0,NC,3F,True,False,LAZ,CIRCOLO TEVERE BRIDGE A.S.D.,Ordinario Sportivo,True,6,5.0,0.0,Centro,105.0,1
SNL190 ,2017,2020,4,72.0,F,5.25,21.0,2.9860788111948193,0.0,0.0,143.75,575.0,0.0,0.0,1.0,NC,NC,False,False,EMI,ASS.RIMINI BRIDGE,Ordinario Sportivo,True,5,0.0,0.0,Nord-Est,77.0,1
SNL196 ,2018,2018,1,61.0,F,6.0,6.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,NC,NC,True,False,LAZ,ARCADIA BENBRIDGE SSD A R.L.,Scuola Bridge,True,7,0.0,0.0,Centro,68.0,1
SNL202 ,2017,2017,1,76.0,F,19.0,19.0,0.0,0.0,0.0,267.0,267.0,0.0,0.0,0.0,NC,NC,False,False,LAZ,ROMA TOP BRIDGE,Ordinario Sportivo,True,8,0.0,0.0,Centro,84.0,1
SNL209 ,2017,2020,4,99.0,M,61.25,245.0,38.37859646556485,0.0,0.0,1600.5,6402.0,5.0,0.0,6.0,3F,NC,False,False,PIE,BRIDGE PINEROLO,Ordinario Amatoriale,True,5,-5.0,0.0,Nord-Ovest,104.0,1
SNL211 ,2017,2021,4,88.0,F,7.75,31.0,5.057996968497839,0.0,0.0,730.0,2920.0,3.0,0.0,5.0,4C,NC,False,False,LAZ,ASSI NEL MONDO,Ordinario Amatoriale,True,4,-3.0,0.0,Centro,92.0,1
SNL219 ,2017,2017,1,80.0,F,2.0,2.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,NC,NC,False,False,TOS,VANNI UGO,Aderente,True,8,0.0,0.0,Centro,88.0,1
SNL221 ,2019,2019,1,73.0,F,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,NC,NC,True,False,LAZ,CIRCOLO TEVERE BRIDGE A.S.D.,Scuola Bridge,True,6,0.0,0.0,Centro,79.0,1
