MmbCode,Cluster,GareMedie,AnniPresenza,Eta,Sesso,AncoraAttivo
BLG052 ,Occasionale,1.0,2,96.0,M,False
BLG056 ,Agonista Attivo,50.888888888888886,9,73.0,M,True
BLG062 ,Regolare Fedele,43.0,4,92.0,M,False
BLG064 ,Occasionale,2.0,1,87.0,M,False
BLG075 ,Regolare Fedele,30.875,8,71.0,M,True
BLG080 ,Occasionale,1.5,2,16.0,F,False
BLG085 ,Occasionale,6.0,1,70.0,M,False
BLG086 ,Sociale,26.0,3,65.0,M,True
BLG087 ,Occasionale,3.0,1,73.0,M,False
BLG088 ,Occasionale,1.0,1,77.0,M,False
BLG089 ,Sociale,29.666666666666668,3,65.0,M,True
BLJ002 ,Sociale,17.0,9,68.0,F,True
BLK009 ,Sociale,14.714285714285714,7,61.0,M,True
BLK010 ,Occasionale,1.0,1,24.0,M,False
BLL001 ,Sociale,20.5,6,84.0,M,False
BLL005 ,Occasionale,7.0,1,86.0,M,False
BLL006 ,Agonista Attivo,86.55555555555556,9,74.0,F,True
BLL011 ,Occasionale,1.0,1,76.0,M,False
BLL014 ,Sociale,23.6,5,85.0,F,False
BLL015 ,Occasionale,3.25,4,23.0,M,False
BLL019 ,Occasionale,5.0,1,72.0,F,False
BLL020 ,Agonista Attivo,58.0,9,79.0,F,True
BLL021 ,Agonista Attivo,86.66666666666667,9,79.0,M,True
BLL023 ,Occasionale,2.0,2,78.0,M,False
BLL028 ,Regolare Fedele,34.77777777777778,9,84.0,F,True
BLL036 ,Super Agonista,320.3333333333333,9,75.0,F,True
BLL054 ,Occasionale,5.5,2,52.0,F,False
BLL059 ,Sociale,14.875,8,69.0,M,True
BLL060 ,Sociale,11.0,2,75.0,M,False
BLL065 ,Occasionale,2.0,1,87.0,M,False
BLL068 ,Sociale,16.0,1,73.0,F,False
BLL072 ,Occasionale,1.0,1,62.0,F,False
BLL073 ,Sociale,23.2,5,81.0,M,False
BLL075 ,Regolare Fedele,36.666666666666664,6,80.0,M,False
BLL077 ,Occasionale,4.666666666666667,3,74.0,F,False
BLL084 ,Occasionale,3.0,1,72.0,M,True
BLL087 ,Regolare Fedele,70.11111111111111,9,78.0,M,True
BLL091 ,Regolare,35.0,3,80.0,F,True
BLL110 ,Sociale,10.5,2,89.0,F,False
BLL116 ,Super Agonista,140.11111111111111,9,61.0,M,True
BLL117 ,Regolare Fedele,185.77777777777777,9,86.0,F,True
BLL123 ,Regolare Fedele,62.75,4,67.0,F,True
BLL129 ,Occasionale,5.4,5,87.0,F,True
BLL130 ,Regolare Fedele,30.22222222222222,9,75.0,F,True
BLL136 ,Occasionale,8.0,1,86.0,F,False
BLL137 ,Occasionale,3.0,1,79.0,M,False
BLL139 ,Sociale,21.0,4,85.0,M,False
BLL141 ,Sociale,17.11111111111111,9,87.0,F,True
BLL142 ,Occasionale,4.0,1,83.0,F,False
BLL156 ,Occasionale,2.0,1,86.0,F,False
BLL169 ,Sociale,12.166666666666666,6,77.0,F,False
BLL170 ,Regolare Fedele,32.333333333333336,9,80.0,M,True
BLL187 ,Sociale,14.222222222222221,9,67.0,M,True
BLL196 ,Regolare Fedele,44.666666666666664,9,81.0,M,True
BLL220 ,Regolare Fedele,100.88888888888889,9,92.0,F,True
BLL226 ,Sociale,16.75,4,85.0,F,False
BLL229 ,Sociale,22.666666666666668,3,86.0,M,False
BLL230 ,Sociale,10.833333333333334,6,78.0,M,False
BLL234 ,Sociale,26.0,7,82.0,F,True
BLL241 ,Sociale,22.75,4,90.0,F,False
BLL243 ,Agonista Attivo,79.375,8,60.0,M,True
BLL267 ,Regolare Fedele,56.333333333333336,6,88.0,F,True
BLL277 ,Regolare Fedele,38.44444444444444,9,82.0,M,True
BLL279 ,Regolare Fedele,38.77777777777778,9,68.0,M,True
BLL287 ,Occasionale,3.0,1,85.0,F,True
BLL294 ,Regolare Fedele,72.77777777777777,9,70.0,F,True
BLL298 ,Super Agonista,84.55555555555556,9,72.0,F,True
BLL304 ,Occasionale,8.25,8,33.0,F,True
BLL316 ,Occasionale,6.5,2,85.0,M,False
BLL318 ,Regolare Fedele,54.111111111111114,9,75.0,F,True
BLL338 ,Sociale,16.666666666666668,6,85.0,F,False
BLL339 ,Regolare Fedele,67.0,4,64.0,M,False
BLL341 ,Occasionale,1.8333333333333333,6,44.0,F,False
BLL346 ,Occasionale,2.0,1,58.0,F,False
BLL353 ,Regolare,91.0,3,68.0,M,True
BLL359 ,Nuovo Entusiasta,55.5,2,76.0,M,False
BLL360 ,Occasionale,6.0,2,76.0,F,False
BLL362 ,Occasionale,2.0,3,79.0,F,False
BLL364 ,Occasionale,3.0,1,75.0,F,False
BLL370 ,Regolare Fedele,94.0,9,68.0,F,True
BLL371 ,Occasionale,4.0,2,75.0,F,False
BLL374 ,Occasionale,1.0,2,20.0,F,False
BLL375 ,Occasionale,1.0,1,61.0,M,True
BLL378 ,Regolare Fedele,52.888888888888886,9,70.0,M,True
BLL379 ,Occasionale,1.0,1,18.0,F,False
BLL387 ,Occasionale,2.0,1,15.0,M,False
BLL388 ,Occasionale,1.0,1,17.0,M,False
BLL389 ,Occasionale,1.0,1,15.0,M,False
BLL398 ,Sociale,18.5,2,70.0,M,True
BLL399 ,Sociale,19.5,2,52.0,F,True
BLL402 ,Sociale,13.0,2,79.0,M,True
BLL404 ,Occasionale,1.0,1,69.0,F,True
BLL405 ,Sociale,17.0,1,64.0,F,True
BLM001 ,Regolare Fedele,39.4,5,81.0,F,False
BLM002 ,Super Agonista,110.11111111111111,9,73.0,M,True
BLM006 ,Sociale,19.75,4,88.0,M,False
BLM007 ,Super Agonista,103.66666666666667,3,79.0,F,False
BLM010 ,Super Agonista,105.66666666666667,9,65.0,M,True
BLM016 ,Regolare Fedele,33.55555555555556,9,65.0,M,True
BLM022 ,Regolare Fedele,167.66666666666666,9,52.0,M,True
BLM024 ,Regolare Fedele,94.11111111111111,9,84.0,M,True
BLM035 ,Sociale,18.333333333333332,3,75.0,M,False
BLM039 ,Occasionale,2.0,1,20.0,M,False
BLM040 ,Occasionale,3.0,3,80.0,M,True
BLM042 ,Occasionale,1.0,1,17.0,F,False
BLM043 ,Sociale,12.0,1,51.0,M,True
BLN001 ,Super Agonista,115.55555555555556,9,78.0,F,True
BLN003 ,Sociale,25.0,2,71.0,F,False
BLN006 ,Sociale,17.2,5,77.0,F,False
BLN009 ,Occasionale,5.166666666666667,6,78.0,M,False
BLN012 ,Sociale,10.0,9,63.0,M,True
BLN013 ,Sociale,20.0,2,67.0,F,False
BLN016 ,Regolare Fedele,46.0,9,65.0,M,True
BLN020 ,Regolare Fedele,50.0,9,71.0,M,True
BLN021 ,Super Agonista,92.55555555555556,9,78.0,M,True
BLN022 ,Agonista Attivo,53.0,7,84.0,F,False
BLN033 ,Regolare Fedele,85.8,5,87.0,M,False
BLN035 ,Occasionale,3.6666666666666665,3,77.0,M,False
BLN039 ,Occasionale,7.5,2,76.0,F,False
BLN046 ,Super Agonista,242.11111111111111,9,77.0,M,True
BLN048 ,Regolare Fedele,71.75,4,85.0,F,False
BLN050 ,Sociale,11.714285714285714,7,90.0,M,True
BLN052 ,Sociale,10.0,3,86.0,F,False
BLN053 ,Regolare Fedele,96.33333333333333,6,89.0,M,True
BLN058 ,Regolare,49.666666666666664,3,94.0,M,False
BLN062 ,Regolare,36.0,2,92.0,F,False
BLN064 ,Agonista Attivo,72.77777777777777,9,68.0,M,True
BLN066 ,Regolare Fedele,31.8,5,78.0,F,False
BLN067 ,Regolare Fedele,56.55555555555556,9,78.0,F,True
BLN069 ,Sociale,23.25,4,86.0,M,False
BLN071 ,Super Agonista,172.33333333333334,9,71.0,F,True
BLN074 ,Super Agonista,109.22222222222223,9,69.0,M,True
BLN075 ,Regolare Fedele,55.5,4,81.0,M,False
BLN076 ,Sociale,26.0,4,93.0,F,False
BLN079 ,Occasionale,1.0,1,32.0,M,False
BLN080 ,Occasionale,2.6666666666666665,3,65.0,F,False
BLN081 ,Agonista Attivo,120.22222222222223,9,90.0,F,True
BLN083 ,Agonista Attivo,50.888888888888886,9,92.0,F,True
BLN084 ,Sociale,15.0,6,79.0,M,True
BLN086 ,Occasionale,5.166666666666667,6,89.0,F,False
BLN089 ,Regolare Fedele,44.25,4,82.0,F,False
BLN090 ,Regolare Fedele,42.25,8,85.0,F,False
BLN096 ,Occasionale,6.0,1,77.0,F,False
BLN097 ,Sociale,29.666666666666668,6,57.0,F,True
BLN099 ,Sociale,19.0,2,43.0,M,False
BLN100 ,Occasionale,3.0,1,59.0,F,False
BLN101 ,Sociale,15.285714285714286,7,60.0,M,True
BLN102 ,Sociale,22.666666666666668,6,69.0,M,True
BLN105 ,Regolare Fedele,42.888888888888886,9,79.0,F,True
BLN109 ,Sociale,22.0,6,70.0,F,True
BLN114 ,Occasionale,1.0,1,92.0,M,False
BLN121 ,Sociale,19.25,4,90.0,M,False
BLN122 ,Regolare Fedele,81.77777777777777,9,79.0,F,True
BLN123 ,Occasionale,1.0,1,91.0,F,False
BLN130 ,Sociale,16.8,5,83.0,F,True
BLN138 ,Sociale,29.333333333333332,3,84.0,M,False
BLN139 ,Regolare Fedele,31.11111111111111,9,80.0,M,True
BLN147 ,Regolare Fedele,39.888888888888886,9,82.0,M,True
BLN162 ,Regolare Fedele,40.888888888888886,9,76.0,F,True
BLN172 ,Sociale,18.857142857142858,7,72.0,F,True
BLN176 ,Sociale,20.2,5,95.0,F,False
BLN178 ,Occasionale,3.3333333333333335,3,55.0,M,False
BLN190 ,Regolare Fedele,46.42857142857143,7,75.0,M,True
BLN193 ,Nuovo Entusiasta,60.5,2,86.0,M,False
BLN196 ,Occasionale,2.5,2,70.0,M,False
BLN214 ,Occasionale,1.0,1,86.0,M,False
BLN217 ,Sociale,18.0,1,73.0,F,False
BLN224 ,Sociale,12.333333333333334,3,92.0,F,False
BLN235 ,Regolare,30.0,3,71.0,F,False
BLN247 ,Sociale,17.0,2,76.0,M,True
BLN256 ,Regolare Fedele,38.5,4,85.0,F,False
BLN273 ,Occasionale,2.0,2,65.0,F,False
BLN282 ,Sociale,15.0,3,93.0,F,False
BLN283 ,Occasionale,6.5,2,71.0,F,False
BLN285 ,Sociale,17.0,3,83.0,F,False
BLN295 ,Regolare,60.0,3,76.0,F,False
BLN306 ,Super Agonista,87.25,8,70.0,F,True
BLN309 ,Occasionale,1.4,5,84.0,M,False
BLN322 ,Sociale,11.0,1,49.0,M,True
BLN331 ,Regolare Fedele,39.333333333333336,9,70.0,F,True
BLN336 ,Occasionale,2.0,1,78.0,F,True
BLN342 ,Super Agonista,105.88888888888889,9,64.0,F,True
BLN347 ,Occasionale,6.5,4,68.0,F,False
BLN348 ,Sociale,25.0,1,82.0,F,False
BLN349 ,Regolare Fedele,46.111111111111114,9,83.0,F,True
BLN353 ,Regolare Fedele,43.22222222222222,9,72.0,F,True
BLN370 ,Sociale,13.25,4,81.0,F,False
BLN383 ,Sociale,10.0,3,84.0,M,False
BLN388 ,Regolare Fedele,63.125,8,78.0,F,False
BLN389 ,Sociale,23.142857142857142,7,75.0,M,True
BLN399 ,Regolare Fedele,32.857142857142854,7,66.0,F,True
BLN412 ,Regolare,128.66666666666666,3,74.0,M,False
BLN417 ,Agonista Attivo,107.11111111111111,9,61.0,M,True
BLN425 ,Nuovo Entusiasta,50.0,2,78.0,M,False
BLN427 ,Sociale,24.428571428571427,7,73.0,F,False
BLN432 ,Sociale,19.0,7,79.0,M,False
BLN433 ,Regolare Fedele,39.111111111111114,9,73.0,F,True
BLN437 ,Occasionale,1.0,1,16.0,F,False
BLN439 ,Occasionale,1.0,1,,F,False
BLN440 ,Occasionale,1.0,1,26.0,F,False
BLN441 ,Occasionale,1.0,1,35.0,M,False
BLN443 ,Occasionale,1.0,1,15.0,F,False
BLN446 ,Occasionale,6.8,5,76.0,M,True
BLN453 ,Regolare Fedele,118.16666666666667,6,68.0,M,True
BLN455 ,Regolare Fedele,50.8,5,68.0,M,True
BLN456 ,Occasionale,4.0,1,81.0,F,False
BLN459 ,Occasionale,5.0,3,56.0,F,True
BLN461 ,Sociale,15.0,3,71.0,F,True
BLN462 ,Occasionale,9.0,3,71.0,F,True
BLN463 ,Regolare,53.0,3,79.0,M,True
BLN465 ,Occasionale,2.0,1,74.0,F,True
BLN466 ,Occasionale,9.5,2,73.0,F,True
BLN467 ,Occasionale,6.0,2,76.0,F,True
BLN469 ,Occasionale,3.0,1,78.0,F,False
BLN471 ,Occasionale,3.0,1,53.0,F,True
BLP001 ,Sociale,26.444444444444443,9,78.0,M,True
BLP002 ,Regolare Fedele,37.55555555555556,9,88.0,M,True
BLP003 ,Sociale,19.125,8,67.0,M,True
BLP005 ,Sociale,25.77777777777778,9,68.0,M,True
BLP006 ,Sociale,16.5,4,82.0,M,False
BLP007 ,Regolare Fedele,54.77777777777778,9,83.0,M,True
BLP008 ,Agonista Attivo,101.66666666666667,9,72.0,M,True
BLP013 ,Sociale,18.0,3,72.0,M,False
BLP015 ,Sociale,29.875,8,63.0,M,True
BLP016 ,Occasionale,3.0,1,55.0,M,False
BLP018 ,Occasionale,8.0,1,82.0,F,False
BLP020 ,Regolare Fedele,80.22222222222223,9,90.0,M,True
BLP021 ,Regolare Fedele,42.55555555555556,9,91.0,M,True
BLP022 ,Occasionale,5.0,1,30.0,M,False
BLP023 ,Sociale,23.75,4,87.0,M,True
BLP025 ,Regolare,58.0,3,66.0,M,True
BLP026 ,Occasionale,3.0,1,76.0,M,False
BLP028 ,Occasionale,1.5,2,78.0,F,True
BLP040 ,Agonista Attivo,51.8,5,65.0,M,True
BLP045 ,Occasionale,5.666666666666667,3,72.0,M,False
BLP055 ,Sociale,12.25,4,26.0,M,False
BLP056 ,Occasionale,6.333333333333333,3,20.0,M,False
BLR002 ,Sociale,11.0,1,84.0,F,False
BLR004 ,Super Agonista,103.55555555555556,9,80.0,M,True
BLR008 ,Occasionale,2.0,1,96.0,M,False
BLR010 ,Regolare Fedele,61.6,5,76.0,M,False
BLR011 ,Sociale,20.333333333333332,3,94.0,M,False
BLR013 ,Occasionale,1.0,1,83.0,F,False
BLR014 ,Agonista Attivo,63.111111111111114,9,79.0,M,True
BLR016 ,Sociale,26.833333333333332,6,78.0,M,True
BLR021 ,Sociale,29.375,8,68.0,F,True
BLR023 ,Super Agonista,90.66666666666667,9,72.0,M,True
BLR024 ,Agonista Attivo,78.125,8,80.0,M,False
BLR027 ,Occasionale,7.5,2,91.0,M,False
BLR028 ,Regolare Fedele,30.5,4,68.0,M,False
BLR030 ,Sociale,19.0,1,87.0,F,False
BLR034 ,Occasionale,4.0,2,62.0,F,False
BLR036 ,Sociale,17.666666666666668,3,87.0,M,False
BLR038 ,Regolare Fedele,33.0,5,81.0,M,False
BLR050 ,Occasionale,9.0,3,80.0,M,False
BLR054 ,Regolare Fedele,89.55555555555556,9,80.0,F,True
BLR059 ,Regolare Fedele,83.11111111111111,9,72.0,M,True
BLR061 ,Sociale,23.0,3,103.0,M,False
BLR063 ,Sociale,11.0,2,60.0,F,False
BLR064 ,Occasionale,2.0,1,84.0,F,False
BLR066 ,Regolare Fedele,42.888888888888886,9,61.0,F,True
BLR067 ,Occasionale,4.8,5,63.0,M,True
BLR069 ,Agonista Attivo,65.22222222222223,9,65.0,M,True
BLR071 ,Regolare,35.333333333333336,3,81.0,F,True
BLR072 ,Sociale,23.75,4,71.0,M,False
BLR073 ,Sociale,17.375,8,73.0,F,True
BLR074 ,Regolare Fedele,38.25,8,75.0,M,True
BLR076 ,Sociale,24.25,4,66.0,M,True
BLR094 ,Sociale,13.5,6,70.0,M,True
BLR098 ,Nuovo Entusiasta,41.0,1,61.0,F,False
BLR105 ,Occasionale,5.0,7,81.0,M,True
BLR111 ,Occasionale,2.0,1,75.0,M,True
BLR115 ,Regolare Fedele,52.22222222222222,9,83.0,F,True
BLR125 ,Sociale,24.0,3,77.0,M,False
BLR131 ,Regolare Fedele,92.16666666666667,6,79.0,M,False
BLR132 ,Sociale,20.8,5,80.0,M,True
BLR144 ,Sociale,28.11111111111111,9,79.0,F,True
BLR158 ,Regolare Fedele,52.666666666666664,9,69.0,M,True
BLR159 ,Sociale,12.0,2,78.0,M,False
BLR169 ,Sociale,14.88888888888889,9,43.0,M,True
BLR206 ,Sociale,14.0,3,61.0,M,False
BLR207 ,Regolare Fedele,39.285714285714285,7,81.0,F,True
BLR215 ,Regolare Fedele,48.111111111111114,9,77.0,M,True
BLR216 ,Occasionale,9.75,4,65.0,F,False
BLR239 ,Sociale,18.0,2,68.0,M,False
BLR242 ,Regolare Fedele,38.5,4,61.0,F,False
BLR246 ,Occasionale,4.0,1,77.0,F,False
BLR251 ,Occasionale,3.6666666666666665,6,68.0,M,True
BLR258 ,Occasionale,4.6,5,87.0,M,True
BLR259 ,Occasionale,5.0,1,79.0,M,False
BLR265 ,Sociale,13.0,1,65.0,F,False
BLR267 ,Occasionale,1.0,1,55.0,F,False
BLR283 ,Sociale,12.333333333333334,3,54.0,F,False
BLR284 ,Regolare Fedele,37.57142857142857,7,74.0,F,False
BLR286 ,Sociale,28.666666666666668,6,87.0,F,True
BLR290 ,Regolare Fedele,41.625,8,60.0,M,True
BLR292 ,Regolare,35.666666666666664,3,69.0,F,False
BLR301 ,Occasionale,9.666666666666666,3,29.0,M,False
BLR302 ,Occasionale,4.0,1,22.0,F,False
BLR303 ,Occasionale,1.5,2,18.0,M,False
BLR304 ,Occasionale,1.0,1,16.0,M,False
BLR305 ,Occasionale,1.0,1,21.0,M,False
BLR306 ,Occasionale,2.6666666666666665,3,66.0,M,False
BLR307 ,Occasionale,2.0,1,18.0,F,False
BLR308 ,Occasionale,1.0,1,,F,False
BLR309 ,Sociale,19.2,5,71.0,M,False
BLR313 ,Occasionale,2.0,1,15.0,F,False
BLR314 ,Occasionale,1.0,1,16.0,M,False
BLR315 ,Occasionale,1.0,1,15.0,F,False
BLR316 ,Sociale,12.0,1,35.0,M,False
BLR321 ,Occasionale,2.5,2,74.0,F,False
BLR322 ,Occasionale,1.0,1,61.0,F,False
BLR323 ,Occasionale,9.5,2,68.0,F,True
BLR325 ,Occasionale,2.0,1,68.0,F,False
BLR334 ,Occasionale,1.0,1,73.0,F,False
BLR336 ,Regolare,38.666666666666664,3,57.0,F,False
BLR338 ,Regolare Fedele,48.5,4,69.0,M,True
BLR339 ,Occasionale,7.5,2,55.0,M,False
BLR340 ,Occasionale,4.5,2,52.0,F,False
BLR344 ,Occasionale,1.0,1,54.0,F,False
BLS009 ,Nuovo Entusiasta,40.0,1,90.0,F,False
BLS013 ,Occasionale,1.0,1,98.0,F,False
BLS017 ,Sociale,22.333333333333332,3,82.0,F,False
BLS019 ,Sociale,16.555555555555557,9,84.0,F,True
BLS021 ,Regolare Fedele,94.8,5,59.0,F,True
BLS035 ,Regolare Fedele,67.0,9,86.0,F,True
BLS049 ,Regolare Fedele,67.42857142857143,7,91.0,F,False
BLS061 ,Regolare Fedele,76.75,8,71.0,F,True
BLS062 ,Sociale,12.75,4,36.0,M,False
BLS063 ,Occasionale,2.0,1,21.0,M,False
BLS066 ,Occasionale,2.0,1,18.0,F,False
BLS072 ,Occasionale,8.0,1,67.0,F,False
BLT003 ,Regolare Fedele,35.55555555555556,9,49.0,M,True
BLT005 ,Sociale,19.5,8,76.0,F,False
BLT008 ,Regolare,41.333333333333336,3,79.0,M,False
BLT009 ,Sociale,29.11111111111111,9,71.0,M,True
BLT010 ,Regolare Fedele,84.55555555555556,9,81.0,F,True
BLT014 ,Super Agonista,125.66666666666667,9,67.0,M,True
BLT016 ,Occasionale,3.8333333333333335,6,68.0,M,True
BLT017 ,Sociale,20.4,5,66.0,M,False
BLT018 ,Regolare Fedele,64.2,5,90.0,M,False
BLT022 ,Occasionale,2.5,2,86.0,F,False
BLT025 ,Occasionale,1.0,1,75.0,F,False
BLT027 ,Occasionale,1.5,2,92.0,F,False
BLT032 ,Occasionale,2.0,1,78.0,F,False
BLT033 ,Occasionale,1.0,1,82.0,M,False
BLT036 ,Occasionale,7.714285714285714,7,70.0,M,True
BLT037 ,Regolare Fedele,30.8,5,78.0,M,False
BLT042 ,Sociale,27.0,5,68.0,F,True
BLT044 ,Occasionale,6.5,2,57.0,M,False
BLT058 ,Sociale,24.166666666666668,6,93.0,F,True
BLT066 ,Sociale,16.25,4,79.0,M,False
BLT068 ,Sociale,15.166666666666666,6,83.0,M,False
BLT071 ,Occasionale,1.5,2,84.0,M,False
BLT079 ,Occasionale,5.0,6,63.0,F,True
BLT085 ,Regolare Fedele,69.55555555555556,9,78.0,F,True
BLT090 ,Sociale,24.11111111111111,9,85.0,F,True
BLT101 ,Regolare Fedele,62.75,4,89.0,M,False
BLT102 ,Regolare Fedele,52.55555555555556,9,57.0,M,True
BLT110 ,Sociale,25.5,6,68.0,F,True
BLT117 ,Regolare Fedele,66.6,5,71.0,F,True
BLT122 ,Occasionale,7.0,2,86.0,F,False
BLT132 ,Occasionale,7.0,6,85.0,F,True
BLT137 ,Regolare Fedele,33.125,8,64.0,F,False
BLT141 ,Regolare Fedele,35.142857142857146,7,69.0,M,False
BLT148 ,Regolare Fedele,43.0,6,74.0,M,False
BLT151 ,Regolare Fedele,81.66666666666667,9,81.0,M,True
BLT153 ,Occasionale,7.25,4,71.0,F,True
BLT154 ,Sociale,16.5,6,80.0,M,False
BLT156 ,Sociale,28.0,8,63.0,F,True
BLT162 ,Sociale,14.333333333333334,3,71.0,M,False
BLT165 ,Occasionale,1.0,1,19.0,F,False
BLT166 ,Occasionale,1.0,1,20.0,F,False
BLT168 ,Occasionale,4.0,1,21.0,M,False
BLT169 ,Occasionale,1.0,1,17.0,M,False
BLT175 ,Occasionale,3.0,2,78.0,M,False
BLT176 ,Sociale,12.666666666666666,3,69.0,F,True
BLT177 ,Occasionale,9.0,1,70.0,F,True
BLT179 ,Occasionale,3.0,1,64.0,F,True
BLT180 ,Sociale,13.0,1,56.0,F,True
BLT183 ,Occasionale,1.0,1,32.0,F,True
BLT185 ,Sociale,11.0,1,79.0,M,True
BLV003 ,Sociale,25.333333333333332,3,83.0,M,False
BLV004 ,Regolare Fedele,107.0,9,91.0,F,True
BLV017 ,Regolare Fedele,31.714285714285715,7,87.0,F,True
BLV018 ,Regolare Fedele,53.111111111111114,9,70.0,F,True
BLV019 ,Occasionale,1.0,1,25.0,F,False
BLX001 ,Occasionale,7.0,1,78.0,M,False
BLX002 ,Occasionale,3.0,1,23.0,M,False
BLY001 ,Occasionale,1.0,1,64.0,F,False
BLY004 ,Occasionale,6.857142857142857,7,77.0,F,False
BLY010 ,Sociale,11.666666666666666,3,75.0,F,False
BLZ001 ,Sociale,26.0,3,77.0,M,False
BLZ002 ,Sociale,25.857142857142858,7,23.0,M,True
BLZ006 ,Agonista Attivo,62.22222222222222,9,69.0,M,True
BLZ012 ,Regolare Fedele,69.22222222222223,9,71.0,M,True
BLZ015 ,Regolare Fedele,33.25,4,76.0,F,False
BLZ016 ,Regolare Fedele,36.0,9,70.0,M,True
BLZ017 ,Occasionale,7.333333333333333,6,82.0,F,False
BLZ024 ,Sociale,18.666666666666668,3,99.0,M,False
BLZ033 ,Agonista Attivo,55.666666666666664,9,77.0,M,True
BLZ049 ,Regolare Fedele,38.75,4,79.0,F,False
BLZ058 ,Regolare Fedele,45.22222222222222,9,76.0,F,True
BLZ069 ,Sociale,29.0,1,81.0,M,True
BLZ071 ,Occasionale,1.0,1,67.0,F,False
BLZ073 ,Sociale,16.4,5,66.0,F,False
BLZ075 ,Regolare Fedele,45.666666666666664,9,66.0,F,True
BLZ079 ,Sociale,12.5,4,82.0,M,False
BLZ083 ,Sociale,28.22222222222222,9,76.0,F,True
BLZ085 ,Regolare Fedele,50.125,8,79.0,M,True
BLZ086 ,Occasionale,1.0,1,70.0,M,False
BLZ087 ,Sociale,10.571428571428571,7,72.0,F,True
BLZ091 ,Occasionale,2.75,4,56.0,F,True
BLZ093 ,Sociale,13.0,1,64.0,F,True
BLZ094 ,Regolare,30.0,1,70.0,F,True
BMC009 ,Regolare Fedele,44.8,5,69.0,M,False
BMD003 ,Occasionale,1.0,1,23.0,M,False
BML005 ,Occasionale,5.0,4,81.0,F,False
BML019 ,Sociale,18.75,4,95.0,M,False
BML021 ,Regolare Fedele,72.11111111111111,9,75.0,M,True
BML025 ,Sociale,29.375,8,89.0,F,True
BMN001 ,Occasionale,1.0,1,54.0,F,False
BMN003 ,Regolare Fedele,36.44444444444444,9,79.0,M,True
BMN004 ,Sociale,15.11111111111111,9,69.0,M,True
BMN010 ,Sociale,17.25,4,85.0,F,False
BMN012 ,Regolare Fedele,50.44444444444444,9,76.0,F,True
BMN028 ,Occasionale,1.0,1,21.0,M,False
BMP001 ,Regolare Fedele,47.333333333333336,6,49.0,M,False
BMR001 ,Agonista Attivo,134.25,4,83.0,F,False
BMR002 ,Occasionale,3.5,6,66.0,M,True
BMR009 ,Sociale,29.666666666666668,9,77.0,M,True
BMR010 ,Occasionale,4.0,3,68.0,F,False
BMR016 ,Occasionale,1.0,1,17.0,M,False
BMR017 ,Occasionale,1.0,1,17.0,F,False
BMS001 ,Regolare Fedele,42.75,4,80.0,F,False
BMT008 ,Regolare Fedele,88.11111111111111,9,82.0,F,True
BMZ007 ,Regolare Fedele,44.333333333333336,9,63.0,F,True
BMZ009 ,Sociale,10.0,2,72.0,F,True
BNB001 ,Regolare,35.0,2,64.0,F,True
BNB031 ,Occasionale,3.0,1,24.0,M,False
BNC005 ,Occasionale,2.0,1,55.0,M,False
BNC013 ,Sociale,12.25,4,93.0,F,False
BNC014 ,Sociale,20.555555555555557,9,85.0,M,True
BNC022 ,Agonista Attivo,77.44444444444444,9,83.0,M,True
BNC024 ,Occasionale,1.0,1,86.0,M,False
BNC025 ,Sociale,26.8,5,84.0,M,False
BNC047 ,Sociale,29.571428571428573,7,73.0,M,True
BNC049 ,Super Agonista,119.55555555555556,9,70.0,M,True
BNC051 ,Regolare Fedele,33.77777777777778,9,57.0,M,True
BNC054 ,Sociale,13.333333333333334,3,84.0,F,False
BNC058 ,Occasionale,2.2,5,68.0,F,True
BNC059 ,Occasionale,1.0,1,91.0,M,False
BNC064 ,Occasionale,5.333333333333333,3,61.0,M,False
BNC066 ,Occasionale,5.714285714285714,7,47.0,F,True
BNC088 ,Occasionale,4.333333333333333,3,89.0,F,True
BNC101 ,Sociale,21.2,5,88.0,M,False
BNC121 ,Occasionale,7.0,2,86.0,F,False
BNC137 ,Regolare Fedele,41.111111111111114,9,60.0,F,True
BNC141 ,Regolare Fedele,57.888888888888886,9,83.0,F,True
BNC143 ,Occasionale,2.0,1,92.0,M,False
BNC178 ,Sociale,15.0,3,67.0,M,False
BNC192 ,Occasionale,3.0,1,77.0,F,False
BNC197 ,Sociale,16.0,1,82.0,M,False
BNC198 ,Sociale,11.4,5,56.0,F,False
BNC199 ,Regolare Fedele,67.11111111111111,9,84.0,M,True
BNC212 ,Regolare Fedele,73.88888888888889,9,70.0,M,True
BNC215 ,Sociale,28.5,8,75.0,M,False
BNC225 ,Occasionale,5.666666666666667,3,76.0,F,False
BNC230 ,Regolare Fedele,62.25,8,74.0,F,True
BNC232 ,Occasionale,1.0,1,68.0,M,False
BNC233 ,Occasionale,9.0,1,30.0,M,False
BNC237 ,Occasionale,1.0,1,24.0,F,False
BNC239 ,Occasionale,1.0,1,26.0,F,False
BNC240 ,Occasionale,4.5,2,31.0,M,False
BNC243 ,Occasionale,8.0,2,79.0,M,False
BNC244 ,Occasionale,9.5,2,67.0,M,False
BNC251 ,Sociale,26.6,5,31.0,M,False
BNC256 ,Sociale,23.0,5,66.0,M,True
BNC257 ,Sociale,28.0,5,70.0,M,True
BNC258 ,Occasionale,8.0,1,74.0,M,False
BNC261 ,Occasionale,4.0,2,38.0,F,True
