MmbCode,Eta,GareMedie,AnniPresenza,EngagementScore,RischioChurn,Regione
PLL083 ,60.0,6.5,2,24.181346797719016,CRITICO,LAZ
DFT011 ,79.0,19.6,5,24.184935318848066,CRITICO,TOS
DNN134 ,79.0,64.42857142857143,7,24.185270385846827,CRITICO,LAZ
CRR718 ,64.0,5.666666666666667,3,24.21023447357215,CRITICO,TOS
TRN462 ,73.0,25.75,8,24.21556841955546,CRITICO,PIE
CSD119 ,67.0,33.166666666666664,6,24.22441175534289,CRITICO,PIE
PZL103 ,81.0,20.0,3,24.242070837177472,CRITICO,PIE
CCC142 ,60.0,11.666666666666666,3,24.244250695101183,CRITICO,LAZ
BLC168 ,43.0,10.375,8,24.245146605949778,CRITICO,LOM
MRP044 ,85.0,9.428571428571429,7,24.25913153141413,CRITICO,VEN
BLP025 ,66.0,58.0,3,24.259555946454903,CRITICO,VEN
BSD074 ,80.0,13.5,6,24.260336463302618,CRITICO,LAZ
BRR295 ,78.0,12.2,5,24.272429547714662,CRITICO,LOM
MGL083 ,82.0,31.0,4,24.283264365698006,CRITICO,LAZ
RCR035 ,58.0,15.25,4,24.283839874701187,CRITICO,LIG
NTB002 ,72.0,24.25,4,24.28636802518487,CRITICO,LIG
PNL178 ,69.0,6.666666666666667,3,24.28965394383633,CRITICO,LIG
PND014 ,79.0,12.5,4,24.289905695052823,CRITICO,BAS
CNL399 ,86.0,7.2,5,24.290083400838242,CRITICO,LOM
MNT069 ,68.0,20.5,2,24.292244535550545,CRITICO,FRI
TRL227 ,79.0,4.666666666666667,3,24.2946793197698,CRITICO,BAS
NCL088 ,77.0,60.25,4,24.305033155066553,CRITICO,TOS
CRC412 ,80.0,7.333333333333333,6,24.308136512245852,CRITICO,LAZ
PCR136 ,86.0,21.666666666666668,6,24.324585293626036,CRITICO,LAZ
TMC034 ,80.0,19.142857142857142,7,24.328470830774577,CRITICO,UMB
BRL039 ,86.0,31.0,2,24.3293610084616,CRITICO,TOS
PLC003 ,68.0,38.4,5,24.338536092868434,CRITICO,PUG
MNL632 ,71.0,46.0,3,24.3399495454823,CRITICO,PUG
VNR036 ,54.0,31.857142857142858,7,24.340611723715618,CRITICO,EMI
BNT020 ,74.0,25.2,5,24.342160531346984,CRITICO,TOS
VLR065 ,63.0,25.666666666666668,6,24.37105758672078,CRITICO,LOM
TTR025 ,81.0,10.0,7,24.376696301824506,CRITICO,LOM
LTS025 ,49.0,12.0,3,24.383301108288784,CRITICO,SIC
LCS028 ,67.0,39.0,8,24.384617490827445,CRITICO,SIC
CML185 ,77.0,18.6,5,24.387214758843655,CRITICO,PIE
PLZ078 ,71.0,11.8,5,24.389117118605462,CRITICO,PIE
BRL883 ,53.0,3.0,5,24.39767773702569,CRITICO,LAZ
BRZ253 ,68.0,34.25,4,24.400321368897867,CRITICO,LAZ
BLD023 ,61.0,32.42857142857143,7,24.400873287224858,CRITICO,LOM
DSN002 ,74.0,7.285714285714286,7,24.405676887868996,CRITICO,CAM
DLR193 ,72.0,9.2,5,24.41061538054183,CRITICO,TOS
RGN068 ,88.0,15.571428571428571,7,24.424505362092265,CRITICO,LOM
SCT190 ,82.0,2.0,4,24.436890156391996,CRITICO,ABR
CNL228 ,67.0,2.0,4,24.436890156391996,CRITICO,TOS
PRL150 ,76.0,53.0,7,24.452085314008485,CRITICO,SAR
DLZ034 ,72.0,5.833333333333333,6,24.457095674634193,CRITICO,LAZ
FTL018 ,84.0,5.25,4,24.457887537105613,CRITICO,LOM
RNC001 ,78.0,39.333333333333336,6,24.459369509576554,CRITICO,LIG
LVT047 ,91.0,19.333333333333332,3,24.467293525343948,CRITICO,LOM
DNR215 ,48.0,13.666666666666666,3,24.482388604975768,CRITICO,EMI
ZLC011 ,73.0,8.8,5,24.499033307519067,CRITICO,LIG
MNL326 ,57.0,10.75,4,24.50012441606841,CRITICO,LOM
PGC041 ,74.0,5.333333333333333,3,24.51298862487635,CRITICO,LOM
RFR013 ,67.0,43.25,4,24.518323489609813,CRITICO,ABR
NNR077 ,69.0,10.428571428571429,7,24.52364045500086,CRITICO,VEN
PRT167 ,73.0,22.0,8,24.523748137670268,CRITICO,MAR
PNT019 ,76.0,9.5,8,24.524864272586257,CRITICO,LOM
GBN049 ,71.0,56.5,4,24.526545222720756,CRITICO,LOM
BTN021 ,88.0,66.6,5,24.52910484855706,CRITICO,TOS
SLZ021 ,63.0,49.5,6,24.529643278901194,CRITICO,EMI
CNC094 ,73.0,21.875,8,24.547050089113974,CRITICO,MAR
MGL013 ,70.0,31.0,3,24.54902290293391,CRITICO,SIC
GZL005 ,77.0,9.0,6,24.558864097762708,CRITICO,LOM
CRN193 ,75.0,11.285714285714286,7,24.56209482297841,CRITICO,SIC
MCN130 ,74.0,2.0,5,24.566024224204924,CRITICO,SIC
ZMR009 ,83.0,60.333333333333336,6,24.57503226766785,CRITICO,PIE
LMP008 ,78.0,49.666666666666664,6,24.57806560346043,CRITICO,CAM
BRN683 ,79.0,3.4285714285714284,7,24.581069964432878,CRITICO,UMB
GDT011 ,83.0,24.0,6,24.589628493717974,CRITICO,CAB
MSG076 ,50.0,22.666666666666668,3,24.60599255039036,CRITICO,ABR
RFV004 ,72.0,33.5,8,24.60694902283304,CRITICO,LOM
BRL997 ,60.0,32.0,2,24.621038213286788,CRITICO,EMI
BRX201 ,26.0,55.5,2,24.621979594211954,CRITICO,TOS
NGL095 ,73.0,20.25,4,24.622223676958214,CRITICO,LAZ
TRN516 ,72.0,36.333333333333336,3,24.62661362365808,CRITICO,PUG
LSN085 ,81.0,23.857142857142858,7,24.62716244742196,CRITICO,LOM
PSN166 ,79.0,9.714285714285714,7,24.62814248862257,CRITICO,FRI
GMR047 ,85.0,7.2,5,24.63080096361447,CRITICO,VEN
LMC085 ,78.0,11.0,7,24.641936279063028,CRITICO,EMI
FRL153 ,76.0,5.833333333333333,6,24.644725248944397,CRITICO,ABR
RNL125 ,70.0,29.428571428571427,7,24.64625267424258,CRITICO,LOM
TRS064 ,89.0,3.8,5,24.647045348421983,CRITICO,TRT
BLP040 ,65.0,51.8,5,24.66498358942022,CRITICO,SIC
LMC019 ,91.0,24.714285714285715,7,24.664996022500034,CRITICO,LOM
GLC167 ,72.0,16.875,8,24.666157892129796,CRITICO,PIE
KLR007 ,63.0,14.5,4,24.66692186245534,CRITICO,PIE
CCN044 ,77.0,32.714285714285715,7,24.672817796265683,CRITICO,FRI
DLL200 ,63.0,44.0,3,24.675745233781264,CRITICO,LAZ
VRZ036 ,65.0,7.0,3,24.679008657156746,CRITICO,PIE
CPD030 ,71.0,28.428571428571427,7,24.68132955714989,CRITICO,LOM
SCT011 ,67.0,3.5,2,24.68175936688467,CRITICO,MAR
MNN119 ,82.0,18.5,6,24.693404488752336,CRITICO,LOM
LVL030 ,82.0,2.25,4,24.697403145838337,CRITICO,VEN
CNN063 ,85.0,30.625,8,24.697471431765912,CRITICO,PUG
SGR052 ,62.0,6.0,2,24.70827493265446,CRITICO,PIE
LGN055 ,73.0,35.0,4,24.71790667190421,CRITICO,EMI
CRM033 ,68.0,38.4,5,24.72560675908278,CRITICO,LOM
CTR033 ,59.0,43.833333333333336,6,24.732733033772444,CRITICO,PIE
PRD219 ,68.0,52.666666666666664,3,24.74435350499035,CRITICO,VEN
SRL177 ,83.0,16.333333333333332,6,24.75136885868341,CRITICO,LAZ
DCT057 ,69.0,88.0,3,24.753688017281476,CRITICO,SIC
TSL031 ,64.0,66.66666666666667,3,24.757851290953493,CRITICO,LAZ
DBN052 ,68.0,26.75,4,24.761065344402382,CRITICO,LAZ
DMR040 ,63.0,28.6,5,24.76412571043715,CRITICO,LAZ
GBL035 ,78.0,16.571428571428573,7,24.76416142082334,CRITICO,VEN
CLT099 ,81.0,32.142857142857146,7,24.76995133911754,CRITICO,SAR
GZP010 ,85.0,18.25,8,24.777744517856938,CRITICO,LAZ
BRR124 ,72.0,33.125,8,24.778813544591987,CRITICO,LOM
ZMS001 ,86.0,44.5,6,24.78664489983482,CRITICO,PIE
NSD018 ,72.0,13.5,4,24.790667033002308,CRITICO,TOS
SCM014 ,76.0,2.3333333333333335,3,24.80245337138841,CRITICO,PUG
PRZ138 ,67.0,11.5,4,24.80442524040773,CRITICO,PIE
PLP049 ,79.0,70.5,2,24.822135650805084,CRITICO,SIC
LMR115 ,69.0,37.5,2,24.829057567464822,CRITICO,CAB
LSZ018 ,73.0,29.5,4,24.843390174945377,CRITICO,SIC
CCD035 ,86.0,67.0,5,24.84600148632684,CRITICO,TOS
LGT010 ,76.0,61.5,4,24.846616857550284,CRITICO,TOS
CPL009 ,77.0,41.6,5,24.849677097792924,CRITICO,LAZ
MNP010 ,75.0,31.857142857142858,7,24.849771338105334,CRITICO,PIE
LSL069 ,74.0,13.0,7,24.857240356322404,CRITICO,SIC
NTR011 ,79.0,15.333333333333334,6,24.860534166773355,CRITICO,CAM
BLN172 ,72.0,18.857142857142858,7,24.861095054502265,CRITICO,PIE
PTT061 ,80.0,27.75,4,24.862398366074483,CRITICO,LAZ
MLN044 ,79.0,3.0,4,24.866562594005167,CRITICO,LAZ
FRM005 ,85.0,2.75,4,24.87808684949782,CRITICO,SAR
BLZ091 ,56.0,2.75,4,24.87808684949782,CRITICO,SIC
CRR072 ,75.0,73.42857142857143,7,24.878504282082513,CRITICO,LAZ
CTL146 ,68.0,2.75,4,24.878783778995416,CRITICO,LOM
GRN139 ,61.0,28.5,6,24.88035426383776,CRITICO,LOM
SLL108 ,75.0,28.5,6,24.880490895277866,CRITICO,LOM
CTN160 ,71.0,38.857142857142854,7,24.887502940187794,CRITICO,SIC
CVS032 ,72.0,32.75,8,24.889639499747865,CRITICO,LOM
DNR161 ,85.0,18.857142857142858,7,24.899549392326186,CRITICO,PIE
GLL288 ,63.0,54.5,2,24.904829460254927,CRITICO,EMI
PZT056 ,38.0,13.25,4,24.907182591149184,CRITICO,LOM
ZCN067 ,70.0,12.25,4,24.908590920369313,CRITICO,PIE
GBL039 ,59.0,32.125,8,24.9136355073516,CRITICO,VEN
GSL006 ,82.0,54.0,6,24.916108514784664,CRITICO,LAZ
FRN592 ,85.0,9.0,6,24.917492648761378,CRITICO,LOM
CRS031 ,76.0,32.857142857142854,7,24.923179888925972,CRITICO,LAZ
LND020 ,70.0,40.0,4,24.936714362694445,CRITICO,PIE
MNL630 ,65.0,15.333333333333334,3,24.937685634898074,CRITICO,EMI
DFN045 ,96.0,7.0,6,24.938458972328597,CRITICO,LAZ
GDZ010 ,67.0,4.75,4,24.939890027896446,CRITICO,PIE
GGL086 ,63.0,5.0,2,24.940229208309354,CRITICO,PIE
GRL546 ,70.0,5.0,2,24.940229208309354,CRITICO,EMI
XMT001 ,69.0,5.0,2,24.940229208309354,CRITICO,SIC
RZN098 ,70.0,5.0,2,24.940229208309354,CRITICO,PIE
CRN440 ,81.0,5.0,2,24.940229208309354,CRITICO,PIE
DTL016 ,49.0,33.666666666666664,3,24.942041287419528,CRITICO,MAR
LBR006 ,82.0,5.4,5,24.94252986390874,CRITICO,LAZ
PNG013 ,65.0,20.25,4,24.948538750349613,CRITICO,SAR
MSR252 ,68.0,44.2,5,24.94887375649411,CRITICO,SAR
RMT028 ,81.0,49.857142857142854,7,24.956562990553564,CRITICO,LOM
BLR338 ,69.0,48.5,4,24.95964812707422,CRITICO,SIC
BLK009 ,61.0,14.714285714285714,7,24.959660209365353,CRITICO,MAR
BBL007 ,68.0,20.0,4,24.963329212883842,CRITICO,UMB
LSM003 ,75.0,42.0,7,24.968097204870155,CRITICO,LAZ
NSD017 ,75.0,5.4,5,24.97261119003212,CRITICO,LOM
CPD021 ,71.0,25.5,6,24.975687863288513,CRITICO,LOM
MLD007 ,77.0,32.0,5,24.98116075973176,CRITICO,LOM
CRD187 ,81.0,10.333333333333334,3,24.99130827756087,CRITICO,TOS
RCN052 ,85.0,35.0,7,24.99991667855162,CRITICO,EMI
CSN267 ,84.0,50.125,8,25.001454602705216,CRITICO,LOM
CQT006 ,74.0,18.2,5,25.01205606941737,CRITICO,UMB
PTT091 ,68.0,20.333333333333332,3,25.015046616242707,CRITICO,ABR
QTC002 ,68.0,55.42857142857143,7,25.01606258957565,CRITICO,LOM
MGN031 ,47.0,9.6,5,25.031223556061867,CRITICO,PUG
CRS182 ,81.0,16.875,8,25.049942201143928,CRITICO,LAZ
BNR405 ,72.0,21.333333333333332,6,25.070144253074275,CRITICO,LAZ
RNS045 ,69.0,60.4,5,25.072505146358974,CRITICO,LOM
CRG117 ,81.0,45.25,8,25.079051518523112,CRITICO,LOM
CSN018 ,63.0,22.0,7,25.081000506163146,CRITICO,VEN
BZN020 ,78.0,41.57142857142857,7,25.082532728554995,CRITICO,LOM
CRV017 ,64.0,18.333333333333332,6,25.084469508541577,CRITICO,LOM
CNL284 ,75.0,4.25,4,25.094814782088434,CRITICO,LAZ
GVD004 ,74.0,42.0,5,25.098816712215775,CRITICO,LOM
FLC015 ,90.0,36.857142857142854,7,25.100353362676284,CRITICO,LOM
BMR002 ,66.0,3.5,6,25.10172430385101,CRITICO,PIE
RNN088 ,83.0,2.0,3,25.110892065056678,CRITICO,PIE
BTN033 ,54.0,2.0,3,25.110892065056678,CRITICO,TOS
BCP012 ,62.0,2.0,3,25.110892065056678,CRITICO,TRT
SLN288 ,68.0,2.0,3,25.110892065056678,CRITICO,VEN
TVL019 ,72.0,2.0,3,25.110892065056678,CRITICO,PIE
LBD047 ,75.0,22.166666666666668,6,25.118874442865057,CRITICO,TOS
SCR345 ,72.0,62.8,5,25.120738499808343,CRITICO,PIE
CMD064 ,85.0,28.8,5,25.126281617187193,CRITICO,EMI
CSD034 ,82.0,7.6,5,25.13038752118102,CRITICO,LAZ
GNL050 ,54.0,43.0,6,25.133191667381503,CRITICO,LAZ
RZZ020 ,79.0,45.0,3,25.13692894226837,CRITICO,LAZ
SNZ059 ,75.0,7.625,8,25.14286041560882,CRITICO,LOM
SCV024 ,70.0,6.0,4,25.149938519965502,CRITICO,EMI
BCL020 ,63.0,40.75,4,25.171466848294866,CRITICO,PIE
ZRN044 ,78.0,9.0,3,25.172093588243996,CRITICO,FRI
FRM029 ,75.0,49.42857142857143,7,25.17228855082994,CRITICO,LAZ
FRR221 ,83.0,16.166666666666668,6,25.175089087399886,CRITICO,LAZ
JKN003 ,66.0,30.166666666666668,6,25.182066240033816,CRITICO,SIC
LMP005 ,79.0,32.6,5,25.188775447506814,CRITICO,SIC
MRT400 ,88.0,6.428571428571429,7,25.19123411378599,CRITICO,TOS
LDN013 ,80.0,6.4,5,25.191963535526057,CRITICO,LOM
SCP010 ,75.0,34.5,4,25.196772262985867,CRITICO,PUG
CRS204 ,57.0,16.0,2,25.20351459495121,CRITICO,LAZ
DSL127 ,73.0,15.5,6,25.204246732034346,CRITICO,LAZ
PTL209 ,62.0,63.0,2,25.209820840009073,CRITICO,CAB
PRR095 ,60.0,22.0,7,25.216428293783764,CRITICO,EMI
BRX095 ,70.0,6.833333333333333,6,25.228286498634397,CRITICO,LOM
PSP040 ,61.0,15.0,4,25.228999787521047,CRITICO,ABR
MSG078 ,11.0,2.5,2,25.23576001961365,CRITICO,SIC
MTR111 ,67.0,38.166666666666664,6,25.24619142037922,CRITICO,LOM
VCR057 ,70.0,27.5,2,25.257361280741,CRITICO,CAM
MRZ045 ,68.0,28.125,8,25.258563684125527,CRITICO,LOM
ZZL032 ,67.0,13.0,4,25.259158286822625,CRITICO,PIE
PTN194 ,74.0,3.3333333333333335,6,25.263903195980753,CRITICO,LOM
NCS015 ,88.0,48.2,5,25.272523429430215,CRITICO,LAZ
DST001 ,84.0,11.0,2,25.27290540347939,CRITICO,CAB
SGL041 ,75.0,27.375,8,25.273171679687838,CRITICO,VEN
FRN813 ,66.0,5.333333333333333,3,25.287634754929734,CRITICO,LIG
DND071 ,72.0,27.666666666666668,6,25.2969061103176,CRITICO,ABR
LPR080 ,68.0,16.0,4,25.30112331709816,CRITICO,LIG
FRL386 ,78.0,33.857142857142854,7,25.30751344358277,CRITICO,VEN
RGC098 ,30.0,11.0,4,25.31013085423188,CRITICO,MAR
MRL066 ,77.0,15.0,2,25.314145679475857,CRITICO,LAZ
CLN110 ,82.0,22.333333333333332,6,25.316990086189126,CRITICO,LAZ
LDR018 ,88.0,69.42857142857143,7,25.320515208108347,CRITICO,VEN
NGL048 ,85.0,17.285714285714285,7,25.322668516296787,CRITICO,UMB
CRN940 ,80.0,39.0,4,25.323281156449625,CRITICO,LOM
VLM021 ,81.0,21.625,8,25.33409964296017,CRITICO,LAZ
BRT053 ,83.0,48.0,3,25.341368906009375,CRITICO,TOS
TSM015 ,84.0,3.6666666666666665,3,25.35346456875419,CRITICO,LAZ
BLN084 ,79.0,15.0,6,25.353523749160246,CRITICO,VEN
BRL778 ,74.0,9.333333333333334,3,25.354334674953147,CRITICO,LAZ
PTZ011 ,82.0,33.5,8,25.357166049396085,CRITICO,VEN
FRC476 ,82.0,45.0,2,25.364683745563994,CRITICO,CAB
STR174 ,75.0,9.5,6,25.374372535257926,CRITICO,LAZ
CPD076 ,74.0,29.25,4,25.375301602588785,CRITICO,SAR
LNL225 ,62.0,18.333333333333332,3,25.379136545008656,CRITICO,EMI
TRR376 ,68.0,42.0,2,25.379820396765915,CRITICO,SAR
MRM074 ,67.0,14.4,5,25.385807267518164,CRITICO,EMI
MRR352 ,79.0,60.333333333333336,3,25.38693627168827,CRITICO,TOS
PTN206 ,65.0,33.0,2,25.388795883800356,CRITICO,EMI
VRN075 ,85.0,51.5,8,25.389125129777927,CRITICO,VEN
DBN001 ,100.0,23.25,4,25.38982989198361,CRITICO,LAZ
VDL016 ,60.0,45.25,4,25.39191972593906,CRITICO,EMI
LTN081 ,79.0,3.4285714285714284,7,25.392039570223183,CRITICO,TRT
FRR603 ,60.0,33.5,2,25.394715278541877,CRITICO,EMI
MTL019 ,65.0,21.857142857142858,7,25.41527602878304,CRITICO,SIC
GNZ015 ,74.0,45.0,6,25.41685855235513,CRITICO,VAO
DLC231 ,65.0,44.5,6,25.42758497251851,CRITICO,LAZ
SPD054 ,85.0,5.857142857142857,7,25.428111624046444,CRITICO,EMI
BSS061 ,77.0,30.625,8,25.42822603224575,CRITICO,VEN
MRN710 ,75.0,5.666666666666667,3,25.4299166065252,CRITICO,LOM
SCZ082 ,74.0,23.25,8,25.434409668872615,CRITICO,SIC
SNL172 ,81.0,17.25,8,25.435521749778985,CRITICO,VEN
GHN055 ,81.0,36.8,5,25.440387347814273,CRITICO,TOS
SRL188 ,88.0,26.166666666666668,6,25.44096611841418,CRITICO,LOM
PLM024 ,74.0,43.8,5,25.443295145907722,CRITICO,LAZ
GHL080 ,80.0,8.5,2,25.44442487531054,CRITICO,TOS
FZD001 ,87.0,8.5,2,25.44442487531054,CRITICO,LAZ
FZN008 ,86.0,8.5,2,25.44442487531054,CRITICO,LAZ
SNL243 ,62.0,88.66666666666667,3,25.447951949380816,CRITICO,LAZ
MNN083 ,79.0,7.0,3,25.453482713954863,CRITICO,LAZ
CRR059 ,70.0,23.833333333333332,6,25.453810751372973,CRITICO,LOM
LLR065 ,60.0,5.0,3,25.462415347826884,CRITICO,LOM
FRR144 ,62.0,5.5,2,25.4832255044444,CRITICO,LOM
DLS036 ,77.0,52.4,5,25.483239314462057,CRITICO,TOS
CRN935 ,60.0,19.0,4,25.49003512979486,CRITICO,PUG
GLN267 ,74.0,25.75,8,25.49105962186126,CRITICO,PUG
DRS024 ,61.0,7.142857142857143,7,25.515204593199996,CRITICO,LAZ
TRT158 ,49.0,26.285714285714285,7,25.515844407381547,CRITICO,VEN
TMT002 ,83.0,51.0,5,25.517134295891395,CRITICO,PUG
LLN063 ,80.0,10.125,8,25.523374249707665,CRITICO,FRI
SPN255 ,75.0,16.857142857142858,7,25.52362830205108,CRITICO,LOM
CNC138 ,74.0,4.6,5,25.529698958182724,CRITICO,LIG
FRD169 ,76.0,14.0,8,25.531559797456204,CRITICO,LOM
FRN789 ,75.0,4.0,4,25.53166074387803,CRITICO,UMB
VLT052 ,74.0,10.75,4,25.5327224454796,CRITICO,LOM
BTS034 ,74.0,4.5,4,25.540272153635836,CRITICO,VEN
RRN026 ,78.0,41.875,8,25.54329923296815,CRITICO,LAZ
MSL181 ,82.0,11.333333333333334,3,25.545664341062427,CRITICO,LIG
FRN159 ,76.0,10.857142857142858,7,25.551017096429717,CRITICO,LOM
DNL235 ,53.0,2.0,6,25.56228596943339,CRITICO,VEN
MRR822 ,69.0,74.33333333333333,3,25.564001334604832,CRITICO,LAZ
BTL037 ,86.0,21.0,5,25.567404681095418,CRITICO,LAZ
BRL233 ,78.0,19.833333333333332,6,25.569602433972857,CRITICO,TOS
GRN273 ,83.0,19.428571428571427,7,25.576792870071817,CRITICO,LOM
MBL016 ,83.0,9.0,7,25.578542006162415,CRITICO,LOM
RBR012 ,80.0,25.125,8,25.600786301875253,CRITICO,LOM
PCL032 ,77.0,28.0,6,25.60487919967001,CRITICO,SAR
FLT056 ,77.0,17.0,2,25.605581598649422,CRITICO,VEN
TRD122 ,65.0,8.375,8,25.607360306072295,CRITICO,LOM
DLT103 ,79.0,2.6666666666666665,3,25.6082312038534,CRITICO,LAZ
CRR614 ,70.0,2.6666666666666665,3,25.6082312038534,CRITICO,LAZ
ZNL136 ,61.0,2.6666666666666665,3,25.6082312038534,CRITICO,FRI
NGN016 ,77.0,44.5,2,25.641020023646647,CRITICO,EMI
TCN017 ,70.0,2.5,2,25.64340791411535,CRITICO,LAZ
LML119 ,74.0,2.5,2,25.64340791411535,CRITICO,LAZ
DNC130 ,47.0,2.5,2,25.64340791411535,CRITICO,MAR
FRZ080 ,65.0,2.5,2,25.64340791411535,CRITICO,LAZ
LCD033 ,80.0,2.5,2,25.64340791411535,CRITICO,LOM
SDR013 ,77.0,2.5,2,25.64340791411535,CRITICO,LAZ
GRZ122 ,78.0,2.5,2,25.64340791411535,CRITICO,SIC
SPR076 ,86.0,2.5,2,25.64340791411535,CRITICO,LAZ
BRQ002 ,69.0,2.5,2,25.64340791411535,CRITICO,LAZ
FRS164 ,66.0,2.5,2,25.64340791411535,CRITICO,EMI
MRT285 ,93.0,2.5,2,25.64340791411535,CRITICO,LAZ
VLN074 ,59.0,2.5,2,25.64340791411535,CRITICO,LOM
MLL272 ,71.0,2.5,2,25.64340791411535,CRITICO,LIG
MRL272 ,64.0,2.5,2,25.64340791411535,CRITICO,SIC
DGC017 ,71.0,2.5,2,25.64340791411535,CRITICO,PUG
BNC264 ,57.0,31.0,2,25.64525649031019,CRITICO,MAR
CRD015 ,74.0,76.25,4,25.6490582216408,CRITICO,LIG
BNZ076 ,85.0,61.875,8,25.652945484913204,CRITICO,LAZ
SPD013 ,76.0,12.666666666666666,3,25.6823599107786,CRITICO,CAM
FRT165 ,86.0,5.75,8,25.696809022124704,CRITICO,TRT
BGN108 ,67.0,34.25,4,25.698956019062972,CRITICO,TOS
PCC090 ,78.0,17.833333333333332,6,25.709649157409913,CRITICO,PIE
CCL210 ,82.0,12.88888888888889,9,25.714637752587482,CRITICO,MAR
SPB016 ,69.0,15.666666666666666,3,25.71605281879989,CRITICO,SAR
BRX154 ,58.0,13.0,5,25.71636816817676,CRITICO,TOS
RGC013 ,71.0,42.57142857142857,7,25.728729533571993,CRITICO,SAR
SLP032 ,69.0,18.75,4,25.729517057528593,CRITICO,TOS
MRD270 ,81.0,4.8,5,25.730537170544366,CRITICO,LOM
NDR017 ,69.0,34.0,4,25.730745327382675,CRITICO,LAZ
BNT046 ,34.0,20.4,5,25.73573181045488,CRITICO,VEN
NTN103 ,84.0,18.0,6,25.752833133166632,CRITICO,LAZ
RSD091 ,76.0,13.666666666666666,9,25.75776244455397,CRITICO,PIE
TRZ001 ,72.0,26.571428571428573,7,25.75868833582679,CRITICO,LAZ
RVC041 ,70.0,72.0,2,25.767774335549237,CRITICO,EMI
CRC460 ,72.0,25.0,4,25.773325284465816,CRITICO,LOM
GNT079 ,74.0,14.0,3,25.776244455396746,CRITICO,LAZ
BRD082 ,86.0,56.142857142857146,7,25.777577537123292,CRITICO,EMI
PGR101 ,75.0,16.0,8,25.77909603209211,CRITICO,LOM
PNR075 ,75.0,9.666666666666666,6,25.785238060402655,CRITICO,LAZ
BGL009 ,74.0,34.57142857142857,7,25.791374775217285,CRITICO,UMB
BRN289 ,70.0,22.2,5,25.79559337161512,CRITICO,VEN
FRC466 ,71.0,72.0,5,25.796327667192532,CRITICO,ABR
DLR252 ,70.0,21.166666666666668,6,25.80032984120532,CRITICO,TOS
BSN015 ,70.0,36.125,8,25.827391779771265,CRITICO,LOM
SNT062 ,68.0,99.33333333333333,3,25.835398895226326,CRITICO,SIC
TSR101 ,70.0,6.0,2,25.837469027964538,CRITICO,CAM
CLZ055 ,71.0,6.5,4,25.839310686569814,CRITICO,LOM
DCN031 ,76.0,16.0,7,25.841445034081605,CRITICO,LAZ
FLD034 ,68.0,38.666666666666664,3,25.849986727743172,CRITICO,PIE
ZNN132 ,70.0,6.571428571428571,7,25.85459884662304,CRITICO,LOM
JMD001 ,87.0,16.0,6,25.859203723680942,CRITICO,EMI
MGC031 ,77.0,15.666666666666666,9,25.868654509610646,CRITICO,LOM
CNN371 ,75.0,6.857142857142857,7,25.873134535145343,CRITICO,PIE
DCR092 ,79.0,45.666666666666664,6,25.878054581351307,CRITICO,LAZ
MBS010 ,62.0,69.0,2,25.88173693140071,CRITICO,SAR
MRC547 ,77.0,5.25,4,25.882380223178558,CRITICO,SIC
PCR138 ,77.0,43.75,8,25.88348767637538,CRITICO,LAZ
MSL150 ,68.0,16.4,5,25.8858490177074,CRITICO,PIE
SML023 ,74.0,9.285714285714286,7,25.887347481807556,CRITICO,PIE
MRL756 ,62.0,27.125,8,25.89795133607556,CRITICO,SAR
CRV071 ,55.0,35.0,3,25.89797579354203,CRITICO,EMI
CVL074 ,70.0,14.857142857142858,7,25.910356539584683,CRITICO,LAZ
PLC008 ,67.0,125.66666666666667,6,25.914656525560805,CRITICO,LOM
DMN243 ,61.0,14.0,9,25.915521305102914,CRITICO,LAZ
PNZ022 ,90.0,38.5,8,25.921489914885136,CRITICO,SAR
MND233 ,79.0,22.0,3,25.92569612157226,CRITICO,LAZ
RNZ030 ,72.0,16.77777777777778,9,25.93026121241991,CRITICO,FRI
BLR105 ,81.0,5.0,7,25.933133970324082,CRITICO,LOM
FGD005 ,75.0,18.2,5,25.93442563234612,CRITICO,ABR
VLN020 ,86.0,10.555555555555555,9,25.93506691236795,CRITICO,EMI
DRL171 ,59.0,10.5,2,25.936134529502695,CRITICO,LAZ
TRS097 ,71.0,16.88888888888889,9,25.936421882700838,CRITICO,SAR
RSN150 ,89.0,10.75,8,25.936972245209734,CRITICO,VEN
BRD371 ,52.0,7.666666666666667,3,25.941979812153004,CRITICO,LOM
MNT007 ,69.0,12.333333333333334,6,25.946361769467945,CRITICO,LAZ
VLC135 ,34.0,14.0,2,25.946518653277952,CRITICO,UMB
CNL397 ,77.0,25.2,5,25.950904468373203,CRITICO,ABR
LNC006 ,83.0,25.5,2,25.965692563632988,CRITICO,LIG
DNC121 ,67.0,12.571428571428571,7,25.966055037667033,CRITICO,LAZ
GSR054 ,85.0,31.333333333333332,6,25.96929590091889,CRITICO,   
SCL385 ,78.0,17.555555555555557,9,25.973385904386397,CRITICO,PIE
BRL596 ,79.0,20.25,8,25.9810088834264,CRITICO,VEN
MRR808 ,71.0,78.25,4,25.9860731767188,CRITICO,LOM
PGN147 ,25.0,5.0,3,25.989255479097388,CRITICO,PIE
DDN048 ,78.0,66.16666666666667,6,25.990869017547773,CRITICO,PUG
RTN101 ,81.0,3.6,5,25.999804846434063,CRITICO,CAM
LNC132 ,78.0,18.11111111111111,9,26.00418925579103,CRITICO,SIC
